sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
4.1448;-13.3346;-3.2005;-2.7673;-9.3671;0.8773;6.8006;-4.2984;-3.8058;-0.9647;0.7556;-0.3337;0.0;-36.06;23.01;16.87;353.17;72.78;72.41;0.0;57.406;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;322728;2018-08-06 08:45:57:486
-3.0163;-4.6844;11.3563;0.6488;-9.4166;-2.6604;-0.6358;8.2897;10.1969;1.2766;-0.4971;0.5643;0.0;-28.4;-0.58;26.38;215.42;73.7;-166.8;0.0;59.47;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;323229;2018-08-06 08:45:57:987
1.5566;-13.2556;-0.8326;-2.7845;-9.324;1.217;4.4608;-3.6914;-1.8657;-0.0081;0.468;-0.4594;0.0;-26.69;21.78;23.54;344.19;71.95;66.39;0.0;60.562;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;323728;2018-08-06 08:45:58:486
5.8135;-15.8701;-12.5283;0.6312;-9.461;-2.5024;8.6132;-10.8712;-12.9016;-0.9487;-1.9235;-1.7292;0.0;-27.89;-3.12;25.54;220.58;75.55;-168.58;0.0;57.056;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;324229;2018-08-06 08:45:58:987
0.4793;-10.4544;-0.8206;-2.5517;-9.3401;1.5561;3.2591;-1.1285;-2.1978;0.4691;0.5031;0.8945;0.0;-33.98;19.92;17.27;4.32;72.26;58.62;0.0;58.264;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;324728;2018-08-06 08:45:59:486
2.9405;-9.6571;-6.356;0.8914;-9.1869;-3.313;-0.7984;3.8478;-0.4701;2.5038;-0.3139;0.9052;0.0;-31.92;-7.04;21.03;219.0;67.43;-164.78;0.0;58.099;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;325229;2018-08-06 08:45:59:987
0.9509;-8.8;-0.3586;-2.3013;-9.403;1.5681;3.1809;0.9055;-2.0413;0.4404;0.3774;1.1981;0.0;-36.58;20.51;15.7;11.03;74.5;54.45;0.0;58.345;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;325729;2018-08-06 08:46:00:487
2.0642;-3.5064;-1.6203;1.1972;-9.0719;-3.5267;-0.4005;6.2466;2.8616;2.1427;-0.7965;0.7678;0.0;-35.82;-2.92;18.66;226.58;65.93;-160.44;0.0;58.505;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;326229;2018-08-06 08:46:00:987
-1.7234;-9.3339;-1.2013;-2.3762;-9.4103;1.4037;0.6451;0.3912;-2.6403;0.744;0.8802;0.9222;0.0;-32.69;21.12;18.19;2.21;74.61;58.93;0.0;57.139;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;326729;2018-08-06 08:46:01:487
-2.5374;-2.4194;0.8026;1.348;-8.9212;-3.8426;-4.0776;6.6115;4.8224;1.707;-0.397;0.5717;0.0;-33.09;-5.25;20.23;222.59;63.43;-160.2;0.0;58.361;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;327229;2018-08-06 08:46:01:987
-0.4976;-9.2669;0.9535;-2.3265;-9.4473;1.227;1.7689;0.557;-0.4828;0.8228;0.3274;1.0469;0.0;-35.05;21.2;13.48;6.21;75.52;62.73;0.0;59.296;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;327729;2018-08-06 08:46:02:487
-1.0961;-2.5224;2.5336;1.3287;-8.8559;-3.9972;-3.2221;6.4823;6.7859;1.4385;-0.6154;0.3907;0.0;-38.59;-3.43;15.75;232.99;62.78;-160.84;0.0;58.886;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;328229;2018-08-06 08:46:02:987
0.6947;-8.8383;-0.7488;-2.0865;-9.5064;1.2019;2.1447;0.0486;-1.1355;0.7248;0.4552;1.1065;0.0;-35.39;21.21;12.38;9.94;75.79;60.06;0.0;61.339;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;328729;2018-08-06 08:46:03:487
-1.4792;-2.6565;2.2535;1.241;-8.7872;-4.1731;-2.9912;6.2225;6.5184;1.2756;-1.0234;0.1126;0.0;-33.16;-3.83;20.52;225.47;62.28;-162.5;0.0;55.688;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;329229;2018-08-06 08:46:03:987
-1.3834;-9.3147;-1.8334;-1.4874;-9.5432;1.6989;-0.7827;1.3714;-2.4222;1.1115;1.4427;0.6538;0.0;-37.25;20.69;13.99;25.63;76.69;41.2;0.0;62.415;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;329729;2018-08-06 08:46:04:487
-3.0474;-1.7036;2.1577;1.5115;-8.7225;-4.2194;-4.6211;7.1581;6.4929;0.5128;-1.0436;0.4769;0.0;-41.47;-2.68;11.24;235.24;62.73;-157.93;0.0;55.995;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;330229;2018-08-06 08:46:04:987
-1.6827;-9.3219;0.0556;-2.0334;-9.5765;0.5706;0.4375;0.3687;-1.1433;0.7674;0.1324;0.8519;0.0;-37.91;20.55;11.47;359.57;77.56;74.32;0.0;62.182;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;330729;2018-08-06 08:46:05:487
-4.2541;-3.4346;1.9662;1.3888;-8.5818;-4.5381;-5.6529;5.296;6.7211;-0.0454;-1.4186;-0.3742;0.0;-38.54;-4.85;14.99;233.57;61.69;-162.0;0.0;59.76;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;331229;2018-08-06 08:46:05:987
-0.1145;-8.9772;0.465;-1.9763;-9.5866;0.6013;2.2622;0.868;0.0864;0.9645;-0.0561;0.3747;0.0;-23.13;16.11;25.75;330.61;77.84;73.08;0.0;62.981;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;331728;2018-08-06 08:46:06:486
-3.476;-3.5615;0.7236;1.7056;-8.8028;-3.9714;-5.106;5.5833;4.7843;-0.3266;-0.7528;-0.5106;0.0;-32.48;-2.93;19.38;218.41;65.25;-157.3;0.0;59.582;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;332229;2018-08-06 08:46:06:987
0.1776;-8.3164;0.6805;-1.5773;-9.6509;0.736;3.0875;1.4961;-1.22;0.9549;0.763;0.4631;0.0;-33.86;19.13;17.2;358.55;79.78;64.99;0.0;62.228;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;332728;2018-08-06 08:46:07:486
-2.6572;-2.0891;2.153;1.4702;-8.7744;-4.1254;-4.2221;6.9422;6.3484;-0.9509;-1.7094;-1.1529;0.0;-40.65;0.42;11.55;237.56;65.96;-160.04;0.0;60.338;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;333229;2018-08-06 08:46:07:987
1.6285;-9.0203;-1.2899;-1.4201;-9.6922;0.4636;2.4589;0.4895;-1.8433;1.5824;0.4914;1.0479;0.0;-36.36;16.09;14.83;348.38;82.49;79.53;0.0;63.016;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;333728;2018-08-06 08:46:08:486
-1.3475;-5.7665;0.8337;1.4888;-8.9603;-3.6968;-2.4904;4.3506;4.7939;-1.6209;-1.6679;-1.5385;0.0;-41.58;2.02;9.03;240.04;69.83;-159.71;0.0;58.619;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;334229;2018-08-06 08:46:08:987
-3.622;-7.9405;0.8098;-1.2033;-9.7312;0.1609;-2.1559;1.7561;0.5726;1.5877;1.0507;1.0383;0.0;-37.38;15.2;14.56;334.94;83.88;93.84;0.0;60.369;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;334728;2018-08-06 08:46:09:486
-2.401;-7.871;1.0468;1.007;-9.2074;-3.2218;-2.9943;-1.0319;2.4778;-1.8318;-0.7741;-1.8624;0.0;-44.04;5.9;5.75;258.74;73.69;-171.43;0.0;55.786;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;335229;2018-08-06 08:46:09:987
-4.8742;-7.6436;0.5417;-1.1368;-9.7399;-0.1158;-3.8913;3.0971;0.7544;1.7379;0.6746;0.722;0.0;-35.91;13.73;16.64;316.28;83.66;109.81;0.0;63.276;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;335728;2018-08-06 08:46:10:486
-1.9916;-12.7863;-1.8478;0.3169;-9.3979;-2.7839;-1.0441;-4.1129;-0.8135;-1.8979;0.4648;-2.1617;0.0;-40.69;11.71;8.09;272.62;76.64;169.67;0.0;55.635;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;336229;2018-08-06 08:46:10:987
-2.3866;-4.895;5.2175;-0.6101;-9.7761;-0.4749;-1.6383;5.0275;5.3761;1.8646;0.4115;0.7369;0.0;-35.63;11.34;14.41;284.75;84.75;145.39;0.0;60.018;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;336729;2018-08-06 08:46:11:487
-0.7178;-15.1877;-1.1391;0.0722;-9.5094;-2.3952;-0.1798;-5.4161;3.1333;-2.1344;1.2733;-2.2491;0.0;-42.29;12.38;2.99;287.8;79.88;162.45;0.0;56.027;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;337229;2018-08-06 08:46:11:987
-1.0985;-6.9684;4.3006;-0.6871;-9.7177;-1.1247;-0.7042;3.5378;5.2932;1.8359;0.0131;0.8466;0.0;-39.77;12.32;11.74;277.49;81.09;158.29;0.0;59.141;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;337729;2018-08-06 08:46:12:487
2.4641;-13.8901;-4.3545;-0.3463;-9.5421;-2.2357;4.3232;-3.1434;3.508;-1.9362;1.0549;-1.9274;0.0;-41.0;13.91;5.34;288.62;79.64;155.87;0.0;56.154;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;338229;2018-08-06 08:46:12:987
5.0091;-13.3729;-7.1581;-0.4952;-9.7674;-0.7228;7.223;-6.2073;-7.8998;1.6537;0.5085;0.7965;0.0;-41.46;11.28;8.65;282.1;84.02;156.99;0.0;61.519;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;338729;2018-08-06 08:46:13:487
10.6546;-16.5117;3.3309;-0.4531;-9.5029;-2.3789;11.0329;-6.6425;5.4894;-2.472;0.3359;-2.0999;0.0;-45.05;16.24;-4.18;295.97;77.7;162.55;0.0;57.49;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;339229;2018-08-06 08:46:13:987
2.8519;-10.9811;-1.7161;-0.4733;-9.7002;-1.361;7.2766;-5.5453;-4.472;1.2127;-1.0458;0.7337;0.0;-41.31;11.57;6.36;264.31;79.76;176.54;0.0;64.088;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;339729;2018-08-06 08:46:14:487
5.0139;-14.2109;-0.2939;-0.3741;-9.5849;-2.0398;-1.548;-5.4859;0.7738;-2.5541;0.9527;-1.5385;0.0;-44.13;14.51;1.12;291.82;79.59;159.87;0.0;58.012;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;340229;2018-08-06 08:46:14:987
6.5007;-16.8373;-4.9147;-0.0692;-9.6625;-1.674;4.9051;-11.8305;-1.1624;0.8516;-0.6985;1.0905;0.0;-44.17;10.78;7.13;247.87;76.64;-165.09;0.0;58.777;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;340729;2018-08-06 08:46:15:487
-3.4041;-13.4519;-0.1215;-0.6757;-9.6301;-1.7249;-4.7789;-4.473;3.4681;-2.6159;0.2219;-1.0389;0.0;-43.55;18.55;-0.82;305.43;80.57;148.84;0.0;57.878;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;341229;2018-08-06 08:46:15:987
-1.0961;-20.1365;1.4419;-0.1664;-9.6406;-1.7891;-4.9407;-3.2161;8.5713;1.8433;0.5276;2.2389;0.0;-41.86;8.35;12.25;242.77;75.51;-167.78;0.0;64.939;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;341729;2018-08-06 08:46:16:487
-12.9953;-16.6626;8.4305;-0.7257;-9.6704;-1.4587;-11.6884;-6.3114;9.1748;-2.4028;1.1604;-1.628;0.0;-42.37;15.53;2.5;308.06;81.38;140.12;0.0;60.962;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;342229;2018-08-06 08:46:16:987
-7.4384;-5.3069;6.5296;0.1898;-9.6666;-1.6406;-7.9287;6.2209;8.6239;1.9424;-0.3342;2.5979;0.0;-43.97;8.57;7.09;244.25;76.32;-161.67;0.0;61.828;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;342729;2018-08-06 08:46:17:487
-3.3706;-14.0241;-0.2939;-0.6957;-9.6835;-1.3846;-6.2749;-5.5804;3.623;-2.3527;0.762;-1.3468;0.0;-43.2;20.7;-5.11;319.15;81.9;139.77;0.0;58.996;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;343229;2018-08-06 08:46:17:987
-0.3491;-8.3475;0.7906;-0.3197;-9.6365;-1.7905;4.3149;-2.6484;-3.7365;0.6044;-1.5656;0.968;0.0;-42.72;9.77;7.24;260.19;77.77;-177.13;0.0;63.516;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;343729;2018-08-06 08:46:18:487
-2.049;-12.365;-3.1646;-0.539;-9.6034;-1.9118;-2.18;-2.3813;-1.1529;-2.5562;0.9676;-1.2712;0.0;-44.22;17.03;1.66;296.03;80.01;154.51;0.0;60.303;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;344229;2018-08-06 08:46:18:987
2.9573;-22.5954;-0.1431;-0.3835;-9.6492;-1.7077;-0.8119;-9.9306;3.2373;1.266;0.3401;2.0716;0.0;-41.95;10.06;9.61;251.68;77.29;-169.55;0.0;64.227;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;344729;2018-08-06 08:46:19:487
-1.3092;-13.6913;-1.2301;-0.471;-9.5532;-2.1643;-0.2908;-4.228;1.8673;-2.7671;0.2464;-1.3351;0.0;-42.55;17.87;0.08;294.38;78.86;159.5;0.0;63.421;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;345229;2018-08-06 08:46:19:987
6.5509;-20.8069;-6.6888;-0.1974;-9.6625;-1.6639;6.644;-11.3765;-4.7631;0.6588;0.4243;1.1544;0.0;-43.61;11.4;9.22;251.87;77.84;-171.65;0.0;64.384;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;345729;2018-08-06 08:46:20:487
-12.6553;-19.2794;5.7562;-1.2021;-9.6861;-0.951;-11.903;-9.9403;4.8603;-2.6286;0.4264;-1.4554;0.0;-40.28;22.63;-0.04;342.64;80.67;108.74;0.0;61.785;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;346229;2018-08-06 08:46:20:987
-5.7696;-7.1935;9.1991;0.2251;-9.5659;-2.1476;-7.7309;7.8298;12.4674;2.0596;-0.4844;2.3625;0.0;-40.23;6.54;13.52;239.68;72.83;-162.45;0.0;62.083;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;346729;2018-08-06 08:46:21:487
-10.8022;-14.5269;3.1059;-0.7699;-9.6932;-1.2723;-16.1498;-8.9735;8.967;-2.4507;1.4395;-1.6057;0.0;-39.07;18.34;2.7;317.84;82.12;129.93;0.0;60.157;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;347229;2018-08-06 08:46:21:987
-1.6181;-17.285;2.8473;0.0489;-9.6527;-1.73;-3.6059;-4.0847;7.4063;2.0894;0.4179;2.845;0.0;-41.35;10.0;6.52;244.52;73.73;-158.06;0.0;60.813;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;347729;2018-08-06 08:46:22:487
-14.1206;-15.9682;5.919;-0.8334;-9.7025;-1.1564;-16.2655;-8.0349;9.6321;-2.4891;0.9655;-1.2222;0.0;-42.42;23.34;-4.07;332.57;82.45;124.56;0.0;57.554;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;348229;2018-08-06 08:46:22:987
-8.4703;-1.8448;12.3451;0.1155;-9.6617;-1.676;-8.4023;7.4314;13.7779;2.0681;-0.0423;1.9939;0.0;-43.06;12.61;6.25;251.9;76.02;-162.98;0.0;58.743;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;348729;2018-08-06 08:46:23:487
-14.3169;-17.8166;4.7339;-0.8408;-9.742;-0.7456;-13.079;-8.4508;3.9991;-3.0196;0.974;-1.6014;0.0;-41.07;22.43;-9.85;0.71;83.26;102.96;0.0;58.688;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;349229;2018-08-06 08:46:23:987
-8.9898;-1.6581;7.6955;0.0332;-9.6292;-1.8569;-7.817;5.7608;8.0399;1.512;-0.3608;1.9214;0.0;-41.55;10.4;-4.0;262.65;75.28;-163.29;0.0;60.023;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;349729;2018-08-06 08:46:24:487
-16.2466;-18.8724;5.3732;-1.0836;-9.708;-0.867;-11.5409;-9.2702;0.4701;-2.7948;0.7908;-2.1649;0.0;-35.99;19.76;-15.23;7.75;81.13;104.36;0.0;56.987;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;350229;2018-08-06 08:46:24:987
-10.8501;-1.0212;9.1392;0.6646;-9.4751;-2.4397;-10.2756;10.4246;7.7384;1.5131;-1.4154;1.5305;0.0;-41.33;8.81;-4.92;262.33;74.29;-163.19;0.0;56.5;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;350728;2018-08-06 08:46:25:486
-7.0026;-16.1646;-7.3592;-1.271;-9.722;-0.1917;-3.0208;-4.1316;-8.469;-3.4553;0.648;-3.0896;0.0;-39.4;21.39;-11.61;25.76;79.77;79.41;0.0;56.768;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;351229;2018-08-06 08:46:25:987
-2.8942;0.9707;5.4833;1.0673;-9.5902;-1.7493;-8.3932;6.515;12.0597;0.4883;-0.56;-0.1633;0.0;-42.89;6.69;-5.47;251.26;79.81;-154.09;0.0;61.212;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;351728;2018-08-06 08:46:26:486
2.5694;-10.1503;-3.3537;-1.6541;-9.5849;1.2504;4.2921;-0.453;-4.5684;-2.4465;-0.0167;-2.0126;0.0;-36.56;10.92;-24.3;69.23;75.27;50.88;0.0;58.375;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;352229;2018-08-06 08:46:26:987
-2.4632;-18.3505;-4.1342;0.2863;-9.4351;-2.6586;-2.1948;-3.244;4.1528;0.548;1.8826;0.4162;0.0;-33.76;4.37;-19.7;289.69;71.68;-171.0;0.0;62.513;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;352728;2018-08-06 08:46:27:486
1.4393;-12.4895;-2.3817;-2.9923;-9.2117;1.5366;4.5925;-3.1109;-3.9089;0.2529;0.7844;0.1552;0.0;-27.1;7.87;-29.75;72.61;70.04;62.52;0.0;59.306;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;353229;2018-08-06 08:46:27:987
-4.3211;-0.121;1.8154;0.4307;-9.4473;-2.5947;-4.0556;6.8184;1.1323;-0.0592;-0.3683;-0.632;0.0;-39.45;10.94;-21.12;291.79;74.44;-170.58;0.0;59.957;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;353729;2018-08-06 08:46:28:487
0.2087;-14.2684;-1.2396;-2.9331;-9.2138;1.6349;2.9787;-4.9131;-1.9345;0.6257;0.4935;0.0988;0.0;-30.15;14.28;-34.2;72.64;70.54;62.32;0.0;63.687;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;354229;2018-08-06 08:46:28:987
-0.5048;-8.8407;-6.4207;0.3018;-9.4278;-2.6826;2.227;-7.3654;-10.4446;-1.2023;-1.9725;-1.4459;0.0;-37.37;18.82;-24.67;302.43;74.02;-173.58;0.0;61.352;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;354729;2018-08-06 08:46:29:487
1.8631;-11.5701;0.8721;-3.1678;-9.1936;1.27;5.131;-2.2025;-0.4145;-0.0241;0.5564;0.3715;0.0;-31.94;23.53;-28.58;56.15;70.11;66.42;0.0;62.545;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;355229;2018-08-06 08:46:29:987
12.9363;-30.2305;-18.284;-0.1;-9.4488;-2.623;11.388;-18.6711;-14.5939;0.0303;-1.2237;-0.3508;0.0;-43.98;17.67;-14.72;295.69;74.47;177.82;0.0;60.469;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;355729;2018-08-06 08:46:30:487
2.172;-11.0505;1.6167;-3.0073;-9.2539;1.2219;4.6544;-2.3632;0.8566;0.2646;0.6214;0.3502;0.0;-36.78;24.62;-23.03;46.34;71.39;67.41;0.0;62.687;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;356229;2018-08-06 08:46:30:987
5.9117;-18.123;-13.2992;0.3456;-9.3272;-3.0089;2.3916;-5.127;-6.5003;2.6093;-0.4908;1.2226;0.0;-46.01;13.28;-7.27;276.91;72.01;-173.45;0.0;60.667;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;356729;2018-08-06 08:46:31:487
0.6038;-11.9867;-2.4248;-2.9775;-9.2584;1.2596;1.4852;-2.1028;-2.2204;0.4468;0.5127;0.9339;0.0;-40.03;26.91;-12.98;38.41;71.65;66.89;0.0;62.403;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;357229;2018-08-06 08:46:31:987
4.9205;-15.803;-12.2721;0.3746;-9.3495;-2.9356;3.3813;-4.2118;-6.9605;2.4303;-0.4971;1.3313;0.0;-46.34;11.95;0.66;266.38;72.44;-172.73;0.0;60.952;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;357729;2018-08-06 08:46:32:487
0.0124;-10.4257;-2.6115;-2.7583;-9.2846;1.5355;2.9244;0.578;-3.232;0.5469;0.6938;0.8807;0.0;-40.53;27.31;-6.13;31.3;72.12;60.59;0.0;60.283;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;358229;2018-08-06 08:46:32:987
0.3955;-6.3699;-3.7128;0.852;-9.1584;-3.4011;-0.5274;3.2163;0.1071;3.2303;-0.2692;0.7518;0.0;-47.83;9.41;7.21;252.65;69.05;-165.94;0.0;60.395;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;358729;2018-08-06 08:46:33:487
-0.2773;-7.7226;-1.3234;-2.4298;-9.3624;1.616;2.5947;1.5645;-3.3112;0.4713;0.4328;0.9435;0.0;-43.06;26.97;-5.92;38.75;73.63;55.74;0.0;59.649;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;359229;2018-08-06 08:46:33:987
2.2246;-3.7123;-1.345;0.6441;-9.1973;-3.3413;1.8749;4.7993;1.1822;3.1057;-0.7326;0.8849;0.0;-49.78;10.41;2.13;261.54;69.7;-169.09;0.0;58.623;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;359729;2018-08-06 08:46:34:487
-0.2175;-10.8183;-0.9188;-2.7202;-9.296;1.5349;1.9959;1.0841;-2.0858;0.3626;0.4477;0.9489;0.0;-45.77;27.9;-5.29;32.24;72.23;59.7;0.0;58.526;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;360229;2018-08-06 08:46:34:987
1.0203;-7.0738;-6.3465;0.7372;-9.222;-3.253;-0.4125;3.5806;-1.8885;3.2751;-0.5014;0.7539;0.0;-50.41;5.15;8.76;250.2;67.25;-166.67;0.0;60.6;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;360729;2018-08-06 08:46:35:487
-0.7585;-8.709;-0.7416;-2.5585;-9.3435;1.5241;2.4689;2.0159;-2.4963;0.5373;0.5021;0.9329;0.0;-46.96;25.64;-0.88;28.48;74.13;58.34;0.0;59.839;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;361229;2018-08-06 08:46:35:987
0.6756;-2.9773;-1.7065;0.5638;-9.1408;-3.5069;0.4014;5.9196;1.5801;2.5816;-0.4556;0.8658;0.0;-48.02;2.99;9.87;250.88;66.58;-169.65;0.0;56.822;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;361729;2018-08-06 08:46:36:487
-0.9453;-9.5853;-0.6459;-2.3068;-9.4048;1.5489;1.3932;-0.2579;-2.1442;0.7994;1.0453;1.0607;0.0;-46.89;21.69;-3.88;34.47;75.67;55.34;0.0;59.678;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;362229;2018-08-06 08:46:36:987
1.6213;-3.4849;1.1234;1.3037;-8.8437;-4.0324;-1.1097;6.1003;6.0975;1.8061;-0.3533;0.6548;0.0;-48.99;1.7;-1.29;255.8;64.4;-162.08;0.0;58.628;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;362729;2018-08-06 08:46:37:487
0.0699;-9.6308;0.3645;-2.3192;-9.4419;1.2812;2.3833;-0.0478;-0.987;0.9645;0.7854;1.0863;0.0;-45.57;18.6;-7.85;34.06;76.63;62.42;0.0;59.671;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;363229;2018-08-06 08:46:37:987
0.666;-1.5599;1.4658;0.9292;-8.7626;-4.3039;-1.8165;7.7686;7.6615;1.7283;-1.1448;0.5036;0.0;-47.61;3.99;-1.04;262.29;63.32;-167.82;0.0;56.813;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;363729;2018-08-06 08:46:38:487
-0.0235;-9.2238;-2.2931;-2.2462;-9.4639;1.2487;2.7132;-0.106;-3.1152;0.8729;0.9005;1.0373;0.0;-44.28;17.77;-4.01;30.97;77.08;61.82;0.0;62.858;12.931774;77.6842;799.07;880.4118652;7.34;7.504;96.3;10 / 17;364229;2018-08-06 08:46:38:987
