sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.4193;-7.6484;-0.0545;0.7383;-9.1464;-3.4597;-1.1934;-0.6201;3.7824;-0.093;-1.3385;-0.6059;0.0;-33.1;-1.26;8.63;243.74;68.85;-167.95;0.0;60.675;12.931872;77.683586;;NaN;;42.055;;0 / 0;369787;2018-08-09 08:58:19:856
-2.0897;-8.5127;0.7308;-3.0711;-9.0928;2.0148;1.4306;0.1125;-2.6583;1.1001;1.1436;0.5776;0.0;-28.33;20.35;5.34;11.78;79.36;66.77;0.0;61.755;12.931872;77.683586;;NaN;;42.055;;0 / 0;370286;2018-08-09 08:58:20:355
-5.4584;-2.1561;4.133;0.6086;-9.1184;-3.5572;-4.5873;6.9781;7.0196;-1.2488;-2.1449;-1.0842;0.0;-34.53;0.15;5.12;246.15;71.06;-163.08;0.0;59.178;12.931872;77.683586;;NaN;;42.055;;0 / 0;370787;2018-08-09 08:58:20:856
3.1488;-5.8025;2.5791;-2.9562;-9.1629;1.8633;2.2273;0.7693;-2.3086;1.555;0.7718;0.7268;0.0;-29.87;20.7;1.08;15.47;79.28;70.88;0.0;62.499;12.931872;77.683586;;NaN;;42.055;;0 / 0;371286;2018-08-09 08:58:21:355
-5.9133;-14.5413;0.6949;0.6881;-8.7703;-4.3335;-4.2327;6.827;8.0771;-2.1841;-1.3555;-2.1249;0.0;-34.18;1.38;3.67;257.88;71.9;-173.45;0.0;59.046;12.931872;77.683586;;NaN;;42.055;;0 / 0;371787;2018-08-09 08:58:21:856
0.7546;-7.5718;1.0612;-2.4277;-9.3847;1.4849;0.7515;0.3966;-2.195;1.1907;0.9657;0.6703;0.0;-30.6;19.15;2.38;24.45;73.13;58.55;0.0;61.911;12.931872;77.683586;;NaN;;42.055;;0 / 0;372286;2018-08-09 08:58:22:355
-1.144;-2.9557;1.4395;0.9173;-8.6954;-4.4406;-3.4321;1.1475;5.5359;-0.142;-1.5526;-0.6868;0.0;-35.07;4.36;2.13;302.56;80.35;144.73;0.0;58.684;12.931872;77.683586;;NaN;;42.055;;0 / 0;372787;2018-08-09 08:58:22:856
1.4609;-19.2363;-1.9531;-2.0726;-9.5091;1.2045;2.7452;-4.8806;-0.6941;1.1427;1.2278;0.6842;0.0;-30.62;19.07;1.53;23.66;75.85;59.84;0.0;61.777;12.931872;77.683586;;NaN;;42.055;;0 / 0;373286;2018-08-09 08:58:23:355
-8.4822;-18.633;-3.3274;0.7929;-9.1446;-3.4522;-3.9997;6.175;6.9759;-1.8294;-2.6604;-1.5678;0.0;-36.72;6.69;0.72;356.81;77.37;91.69;0.0;57.437;12.931872;77.683586;;NaN;;42.055;;0 / 0;373787;2018-08-09 08:58:23:856
0.1967;-8.3475;0.0556;-1.6668;-9.6556;0.4019;2.6826;0.0366;-2.0223;1.8735;0.8496;0.6501;0.0;-31.1;18.52;5.67;2.39;79.93;76.44;0.0;62.04;12.931872;77.683586;;NaN;;42.055;;0 / 0;374286;2018-08-09 08:58:24:355
-3.5789;-6.1353;0.8146;0.7323;-8.988;-3.8535;-4.087;2.8946;5.2762;-1.9242;0.056;-2.3753;0.0;-36.16;6.63;0.73;279.83;76.23;170.98;0.0;58.767;12.931872;77.683586;;NaN;;42.055;;0 / 0;374787;2018-08-09 08:58:24:856
3.7306;-22.265;-1.1606;-2.2872;-9.4073;1.5623;-1.1721;2.303;-0.7154;1.8288;0.3287;0.4977;0.0;-30.81;19.53;1.49;28.45;73.59;55.66;0.0;61.036;12.931872;77.683586;;NaN;;42.055;;0 / 0;375286;2018-08-09 08:58:25:355
-1.63;-11.5485;-8.6688;1.3306;-8.7913;-4.1367;-3.5991;5.1053;5.5868;0.479;-1.3022;-0.4035;0.0;-36.81;8.01;-1.2;289.78;79.55;163.61;0.0;57.75;12.931872;77.683586;;NaN;;42.055;;0 / 0;375787;2018-08-09 08:58:25:856
1.2789;-9.6954;-0.9092;-2.3312;-9.4567;1.1434;-1.6484;2.6617;-0.5164;0.8444;0.9625;0.4786;0.0;-32.67;20.68;1.45;21.53;74.65;63.87;0.0;57.884;12.931872;77.683586;;NaN;;42.055;;0 / 0;376286;2018-08-09 08:58:26:355
0.4003;-12.2021;-3.2962;0.8429;-9.0547;-3.6705;-6.9352;-3.697;4.1591;-1.4555;-1.5792;-1.4794;0.0;-36.6;9.08;0.03;358.58;80.31;91.46;0.0;56.049;12.931872;77.683586;;NaN;;42.055;;0 / 0;376786;2018-08-09 08:58:26:855
-2.3124;-11.1391;0.3956;-1.8147;-9.6286;0.4097;-0.9383;-1.3013;0.5348;1.7009;1.0477;0.6394;0.0;-32.39;17.96;3.4;6.77;79.06;77.28;0.0;58.421;12.931872;77.683586;;NaN;;42.055;;0 / 0;377286;2018-08-09 08:58:27:355
0.1608;-12.1591;-2.9611;-0.1741;-9.3638;-2.9084;-1.7776;4.9745;6.399;-1.8027;0.0411;-2.1217;0.0;-37.5;11.3;-1.94;281.19;72.72;176.57;0.0;54.779;12.931872;77.683586;;NaN;;42.055;;0 / 0;377786;2018-08-09 08:58:27:855
0.235;-8.8072;-1.9387;-2.4913;-9.3753;1.4378;-1.3296;1.6504;-2.2889;1.767;0.0858;0.4083;0.0;-32.06;20.48;2.89;334.77;78.99;112.38;0.0;62.843;12.931872;77.683586;;NaN;;42.055;;0 / 0;378286;2018-08-09 08:58:28:355
-2.3291;-7.2725;1.5903;1.0984;-8.7776;-4.233;-3.2443;2.0692;5.3793;-2.0307;0.9444;-1.8022;0.0;-36.16;9.31;1.67;287.56;78.71;161.65;0.0;56.611;12.931872;77.683586;;NaN;;42.055;;0 / 0;378786;2018-08-09 08:58:28:855
-7.0074;-4.184;6.9102;-2.0478;-9.5055;1.2737;-1.0438;4.2264;1.6211;0.9456;1.2661;0.3699;0.0;-32.02;19.93;4.8;20.52;75.76;58.12;0.0;61.651;12.931872;77.683586;;NaN;;42.055;;0 / 0;379286;2018-08-09 08:58:29:355
3.6923;-12.274;-4.4742;1.2517;-8.8312;-4.076;1.3571;-2.9415;2.581;-1.0176;-2.2152;-1.146;0.0;-34.7;11.44;0.46;327.95;82.11;123.12;0.0;57.928;12.931872;77.683586;;NaN;;42.055;;0 / 0;379786;2018-08-09 08:58:29:855
4.3028;-9.6906;-1.9699;-1.7985;-9.6336;0.36;5.603;-6.4634;-0.4484;1.6157;0.5811;1.1774;0.0;-28.64;19.48;4.68;1.39;79.22;78.68;0.0;63.515;12.931872;77.683586;;NaN;;42.055;;0 / 0;380286;2018-08-09 08:58:30:355
-8.6762;-14.1031;3.884;0.5069;-9.2989;-3.0732;-8.4808;-5.0438;4.2641;-2.0137;-1.5164;-1.8874;0.0;-31.09;14.78;-2.25;16.29;74.15;75.87;0.0;57.734;12.931872;77.683586;;NaN;;42.055;;0 / 0;380786;2018-08-09 08:58:30:855
-1.5869;-1.3995;1.7627;0.312;-9.4012;-2.7732;-3.2015;0.9731;-0.1412;1.2812;1.101;0.3071;0.0;-34.64;10.63;6.24;259.48;73.47;-173.58;0.0;57.668;12.931872;77.683586;;NaN;;42.055;;0 / 0;382088;2018-08-09 08:58:32:157
3.5079;-13.0928;-5.2811;-3.4015;-9.0426;1.6826;6.284;-4.1511;-4.8442;-0.0333;0.7484;0.0045;0.0;-26.77;26.58;-7.59;32.98;67.23;63.68;0.0;55.853;12.931872;77.683586;;NaN;;42.055;;0 / 0;382587;2018-08-09 08:58:32:656
-9.4495;-8.053;14.8518;0.4832;-9.652;-1.6662;-6.0242;-1.1532;9.4248;-1.1135;-1.7795;-1.1023;0.0;-31.64;5.33;4.94;246.74;79.81;-163.83;0.0;63.224;12.931872;77.683586;;NaN;;42.055;;0 / 0;383088;2018-08-09 08:58:33:157
-0.3611;-9.1543;-0.8183;-1.1662;-9.7349;-0.2042;5.7438;-4.5249;-4.6143;-2.901;0.774;-2.0152;0.0;-26.52;21.91;-7.42;40.62;68.76;54.85;0.0;55.771;12.931872;77.683586;;NaN;;42.055;;0 / 0;383587;2018-08-09 08:58:33:656
-0.8878;-2.9773;0.7523;0.4552;-9.6458;-1.7091;-0.8413;0.8065;-2.0978;-0.1537;0.4118;-0.0882;0.0;-33.15;5.79;1.7;253.7;79.61;-165.09;0.0;61.344;12.931872;77.683586;;NaN;;42.055;;0 / 0;384087;2018-08-09 08:58:34:156
2.5694;-12.8438;1.7962;-2.9759;-9.175;1.7704;5.5678;-2.6456;-1.5162;-2.297;1.1085;-2.2453;0.0;-28.83;17.82;-15.65;61.36;70.95;49.55;0.0;56.756;12.931872;77.683586;;NaN;;42.055;;0 / 0;384588;2018-08-09 08:58:34:657
-0.7681;-2.2926;2.785;0.4628;-9.4756;-2.4838;4.8763;-3.7331;-7.9343;-0.8131;2.2621;0.0024;0.0;-31.78;2.1;-8.87;275.86;75.07;-169.44;0.0;58.473;12.931872;77.683586;;NaN;;42.055;;0 / 0;385087;2018-08-09 08:58:35:156
3.6061;-14.7999;-3.8541;-3.4336;-8.9773;1.9466;5.1691;-5.1681;-5.446;0.4386;0.807;0.3081;0.0;-24.74;10.26;-22.54;74.2;75.04;54.61;0.0;60.702;12.931872;77.683586;;NaN;;42.055;;0 / 0;385588;2018-08-09 08:58:35:657
-1.7809;-2.0891;-0.076;-0.2115;-9.6416;-1.7793;6.5407;-9.2427;-11.1172;-0.3657;-1.0594;-0.2245;0.0;-30.03;6.89;-19.8;311.52;79.47;173.22;0.0;60.484;12.931872;77.683586;;NaN;;42.055;;0 / 0;386087;2018-08-09 08:58:36:156
2.9237;-11.4097;0.8768;-2.3012;-9.5318;0.1414;6.8445;-5.0262;-4.9725;0.3448;0.7825;0.8685;0.0;-20.81;10.03;-32.84;82.89;68.66;59.47;0.0;59.656;12.931872;77.683586;;NaN;;42.055;;0 / 0;386588;2018-08-09 08:58:36:657
-4.4911;-2.508;3.9294;0.4999;-9.4015;-2.7444;-3.7777;-2.3636;-1.0945;3.0197;-0.7941;1.3084;0.0;-32.16;13.24;-19.62;295.95;73.47;-169.68;0.0;60.581;12.931872;77.683586;;NaN;;42.055;;0 / 0;387087;2018-08-09 08:58:37:156
2.2725;-14.9603;-3.9954;-3.0841;-9.2319;1.1958;6.6684;-3.6806;-0.0588;-2.2906;0.5875;-2.1644;0.0;-19.94;16.71;-34.43;82.06;71.31;59.61;0.0;58.803;12.931872;77.683586;;NaN;;42.055;;0 / 0;387588;2018-08-09 08:58:37:657
-1.0363;-4.524;-0.835;0.2017;-9.3522;-2.9437;5.4118;-12.2827;-13.0703;1.3313;1.0658;0.0727;0.0;-34.16;14.61;-12.48;291.54;72.49;-176.08;0.0;59.756;12.931872;77.683586;;NaN;;42.055;;0 / 0;388087;2018-08-09 08:58:38:156
-1.2685;-10.3155;0.216;-3.517;-9.06;1.3104;2.1422;-0.3877;-1.4604;0.0519;-0.0271;0.0312;0.0;-24.56;23.05;-23.52;56.85;75.26;69.54;0.0;59.886;12.931872;77.683586;;NaN;;42.055;;0 / 0;388588;2018-08-09 08:58:38:657
-3.9979;-2.1345;3.4243;-0.1639;-9.4558;-2.5945;-0.395;-7.4439;-1.7001;-1.0102;-2.065;-0.837;0.0;-36.67;10.8;-0.52;279.44;74.63;176.39;0.0;57.416;12.931872;77.683586;;NaN;;42.055;;0 / 0;389087;2018-08-09 08:58:39:156
3.3427;-14.0409;-0.282;-3.0161;-9.2046;1.5326;6.5437;-3.4407;-0.0956;0.1893;0.6973;0.8439;0.0;-29.94;23.39;-14.05;43.91;69.82;63.06;0.0;57.326;12.931872;77.683586;;NaN;;42.055;;0 / 0;389588;2018-08-09 08:58:39:657
-1.1895;-2.5344;2.311;0.3968;-9.4921;-2.4317;5.1991;-12.6669;-13.67;3.024;-0.8633;0.8983;0.0;-36.34;9.4;5.98;256.3;68.1;-169.24;0.0;58.36;12.931872;77.683586;;NaN;;42.055;;0 / 0;390087;2018-08-09 08:58:40:156
2.9884;-13.8087;1.2982;-3.2678;-9.1149;1.5526;3.6621;-0.8829;-2.3487;0.6815;0.6259;1.1081;0.0;-30.89;25.37;-12.04;45.01;72.68;58.16;0.0;57.904;12.931872;77.683586;;NaN;;42.055;;0 / 0;390588;2018-08-09 08:58:40:657
-2.4177;-2.2423;2.6653;0.4996;-9.3255;-2.9925;5.8699;-15.2442;-15.3388;1.3036;0.7505;0.077;0.0;-37.96;9.09;10.02;250.7;71.98;-170.52;0.0;59.16;12.931872;77.683586;;NaN;;42.055;;0 / 0;391087;2018-08-09 08:58:41:156
3.3044;-11.9292;3.4147;-3.2003;-9.1279;1.6156;2.8747;-0.8528;-1.5001;0.4034;0.5588;0.2272;0.0;-33.68;23.53;-8.53;40.65;76.8;59.04;0.0;58.21;12.931872;77.683586;;NaN;;42.055;;0 / 0;391588;2018-08-09 08:58:41:657
6.6348;-17.5316;-14.5107;0.3185;-9.5589;-2.167;-4.7623;6.82;6.3788;-0.2815;-1.5696;-0.2778;0.0;-39.81;8.93;5.97;256.28;77.09;-171.64;0.0;60.349;12.931872;77.683586;;NaN;;42.055;;0 / 0;392087;2018-08-09 08:58:42:156
-2.1903;-7.7537;-0.677;-2.807;-9.2296;1.7623;3.469;1.1023;-1.4688;0.2745;0.7761;0.91;0.0;-37.12;23.25;-2.9;29.58;80.31;62.45;0.0;59.762;12.931872;77.683586;;NaN;;42.055;;0 / 0;392588;2018-08-09 08:58:42:657
2.5909;-15.6426;-14.628;0.8071;-9.1039;-3.5551;5.1513;-14.4367;-13.3303;3.1731;-0.8048;1.1795;0.0;-40.14;6.04;9.09;249.09;68.18;-167.21;0.0;60.307;12.931872;77.683586;;NaN;;42.055;;0 / 0;393087;2018-08-09 08:58:43:156
-1.3068;-8.8024;-0.1143;-2.6518;-9.2293;1.9895;7.4088;-2.8503;-0.6933;0.5973;1.0754;1.0155;0.0;-39.05;22.36;1.66;354.73;83.47;92.64;0.0;61.208;12.931872;77.683586;;NaN;;42.055;;0 / 0;393588;2018-08-09 08:58:43:657
-1.247;-2.4099;2.1769;0.5315;-9.4735;-2.4779;8.1327;-12.3246;-13.7672;2.4157;-0.9795;0.6661;0.0;-39.52;1.89;9.32;247.19;64.65;-166.52;0.0;59.96;12.931872;77.683586;;NaN;;42.055;;0 / 0;394088;2018-08-09 08:58:44:157
-0.8735;-9.0394;-0.2413;-3.4699;-8.9803;1.8668;5.7787;-1.955;-2.6773;-1.5758;0.7527;-1.2418;0.0;-37.84;19.34;-4.21;357.45;82.45;98.7;0.0;60.402;12.931872;77.683586;;NaN;;42.055;;0 / 0;394587;2018-08-09 08:58:44:656
-1.8264;-1.0284;2.2559;0.3229;-9.352;-2.9336;0.2587;0.2271;-4.1885;1.6924;0.9433;0.012;0.0;-37.5;3.02;7.58;248.92;61.9;-166.37;0.0;59.981;12.931872;77.683586;;NaN;;42.055;;0 / 0;395088;2018-08-09 08:58:45:157
-0.2821;-11.7496;-1.1941;-3.5727;-8.9474;1.8305;2.0597;-0.3584;-2.9563;-0.1708;0.3702;-0.1372;0.0;-34.63;18.97;-4.77;34.02;74.71;60.46;0.0;60.817;12.931872;77.683586;;NaN;;42.055;;0 / 0;395588;2018-08-09 08:58:45:657
-2.5949;-1.9622;3.1992;-0.023;-9.5443;-2.2528;-0.7854;6.9366;3.8008;-0.5873;-1.2373;-1.0075;0.0;-36.0;2.9;9.75;256.47;76.72;179.41;0.0;61.861;12.931872;77.683586;;NaN;;42.055;;0 / 0;396088;2018-08-09 08:58:46:157
3.302;-11.606;1.2719;-3.5053;-8.9767;1.8171;5.6646;-5.0176;-5.6269;0.2276;0.4267;0.3369;0.0;-31.02;18.36;-2.93;32.76;75.37;59.04;0.0;60.69;12.931872;77.683586;;NaN;;42.055;;0 / 0;396587;2018-08-09 08:58:46:656
-4.6779;-2.7881;3.939;0.0291;-9.5507;-2.2257;3.3457;-7.5258;-9.4197;-0.4243;-1.4226;-0.281;0.0;-33.0;2.43;10.83;252.0;76.88;-179.25;0.0;62.386;12.931872;77.683586;;NaN;;42.055;;0 / 0;397088;2018-08-09 08:58:47:157
3.63;-15.2787;-3.1478;-2.2317;-9.5353;0.5182;7.1471;-5.8398;-4.298;0.2767;0.7793;0.8535;0.0;-32.37;19.61;-6.79;37.94;79.49;60.92;0.0;62.075;12.931872;77.683586;;NaN;;42.055;;0 / 0;397587;2018-08-09 08:58:47:656
0.8504;-6.4369;-4.2539;0.63;-9.4973;-2.3612;-0.4134;-1.2325;-1.459;2.8077;-0.9475;1.2061;0.0;-36.53;4.01;11.29;244.05;69.52;-167.14;0.0;62.604;12.931872;77.683586;;NaN;;42.055;;0 / 0;398088;2018-08-09 08:58:48:157
2.8328;-14.9842;-1.6347;-3.1111;-9.1669;1.5683;6.0819;-2.1832;-0.5936;-1.8613;0.6557;-1.603;0.0;-34.57;19.86;-5.37;37.7;73.35;55.83;0.0;61.069;12.931872;77.683586;;NaN;;42.055;;0 / 0;398587;2018-08-09 08:58:48:656
1.2215;-13.2532;-9.1189;0.5075;-9.2498;-3.2178;7.1751;-13.2895;-13.8181;2.1632;1.1191;0.1547;0.0;-34.82;0.31;12.14;239.54;60.87;-164.97;0.0;62.297;12.931872;77.683586;;NaN;;42.055;;0 / 0;399088;2018-08-09 08:58:49:157
2.4784;-11.7281;-0.7081;-3.5225;-8.9933;1.6977;3.0261;-0.2709;-1.8906;0.0913;0.464;-0.0839;0.0;-35.53;17.25;-2.9;32.42;75.06;59.47;0.0;61.612;12.931872;77.683586;;NaN;;42.055;;0 / 0;399587;2018-08-09 08:58:49:656
-3.634;-1.4378;4.2072;-0.216;-9.4857;-2.4791;-0.5433;-6.8182;-1.0064;-1.1849;-2.0479;-1.0362;0.0;-33.49;0.98;11.48;257.38;75.3;175.02;0.0;61.499;12.931872;77.683586;;NaN;;42.055;;0 / 0;400087;2018-08-09 08:58:50:156
3.3451;-15.6785;-1.0385;-3.404;-9.0004;1.891;6.6983;-4.2709;-0.5908;0.1392;0.6376;0.6533;0.0;-31.99;20.73;0.99;22.04;77.17;63.53;0.0;61.681;12.931872;77.683586;;NaN;;42.055;;0 / 0;400588;2018-08-09 08:58:50:657
-0.9932;-2.4913;1.7866;0.2334;-9.5317;-2.2939;4.4684;-11.2114;-12.6441;1.7478;-0.76;0.9792;0.0;-33.69;5.99;16.41;243.64;74.03;-175.6;0.0;62.114;12.931872;77.683586;;NaN;;42.055;;0 / 0;401087;2018-08-09 08:58:51:156
-2.3914;-9.6691;0.6278;-2.5332;-9.4367;0.8376;6.8597;-2.2746;-1.3967;0.2958;0.9316;1.0101;0.0;-31.14;26.88;-0.23;16.3;79.99;71.5;0.0;62.289;12.931872;77.683586;;NaN;;42.055;;0 / 0;401588;2018-08-09 08:58:51:657
6.0984;-24.9872;-14.9823;0.3138;-9.3952;-2.7934;-4.6786;-3.501;-2.2402;-0.1068;1.5963;-0.0551;0.0;-32.15;10.17;17.07;236.56;66.74;-166.75;0.0;60.726;12.931872;77.683586;;NaN;;42.055;;0 / 0;402087;2018-08-09 08:58:52:156
1.3076;-13.2867;-0.4064;-3.4592;-9.0285;1.6403;5.1355;-3.4465;-1.81;-0.3689;-0.0058;-0.1734;0.0;-26.9;28.39;0.25;24.3;73.75;59.66;0.0;60.671;12.931872;77.683586;;NaN;;42.055;;0 / 0;402588;2018-08-09 08:58:52:657
-3.7872;-2.69;3.6661;0.0302;-9.4516;-2.6146;-1.1453;3.5295;1.481;0.0338;-1.1137;-0.0626;0.0;-25.97;14.29;16.38;237.71;64.11;-166.03;0.0;61.349;12.931872;77.683586;;NaN;;42.055;;0 / 0;403087;2018-08-09 08:58:53:156
2.3874;-9.1735;-0.5166;-2.8013;-9.249;1.6671;4.0216;0.4901;-1.9448;0.3044;0.9252;1.0069;0.0;-22.15;28.09;-1.62;17.75;80.05;73.87;0.0;60.149;12.931872;77.683586;;NaN;;42.055;;0 / 0;403588;2018-08-09 08:58:53:657
-1.2901;-5.1105;-1.4384;0.7652;-8.9805;-3.8647;5.9851;-13.5525;-13.752;2.829;-0.8985;0.6309;0.0;-23.06;17.26;9.55;253.15;66.31;-168.8;0.0;61.658;12.931872;77.683586;;NaN;;42.055;;0 / 0;404087;2018-08-09 08:58:54:156
-0.7274;-10.3155;0.216;-2.7327;-9.2623;1.7066;4.6121;-2.1708;-2.402;0.8625;0.7026;0.9228;0.0;-14.82;25.09;-2.37;0.52;78.76;96.91;0.0;60.885;12.931872;77.683586;;NaN;;42.055;;0 / 0;404588;2018-08-09 08:58:54:657
-4.4169;-2.1106;3.86;-0.2205;-9.5091;-2.3872;1.458;2.5286;-2.1914;1.0522;-0.923;0.3891;0.0;-17.84;8.63;10.07;242.06;64.1;-168.0;0.0;59.764;12.931872;77.683586;;NaN;;42.055;;0 / 0;405087;2018-08-09 08:58:55:156
3.812;-11.1176;-0.7919;-3.877;-8.8522;1.6667;1.8731;-0.6763;-2.5751;0.0668;0.4224;0.1633;0.0;-15.46;19.11;3.56;313.49;80.73;129.48;0.0;59.13;12.931872;77.683586;;NaN;;42.055;;0 / 0;405588;2018-08-09 08:58:55:657
-1.3739;-5.0052;-0.8949;-0.4208;-9.6288;-1.8108;-2.8879;7.4366;6.882;-1.1242;-1.7944;-1.0;0.0;-13.14;2.14;14.41;214.74;64.86;-167.75;0.0;60.469;12.931872;77.683586;;NaN;;42.055;;0 / 0;406087;2018-08-09 08:58:56:156
1.4345;-9.2597;-0.4041;-3.4486;-9.0011;1.8047;3.0144;0.5251;-0.6587;0.1435;0.823;0.7417;0.0;-11.89;14.81;11.63;345.98;76.44;61.52;0.0;61.596;12.931872;77.683586;;NaN;;42.055;;0 / 0;406588;2018-08-09 08:58:56:657
-2.1496;-5.2901;1.8273;0.2733;-9.3937;-2.8025;-4.3963;7.1682;8.2916;2.0929;-0.7249;1.2551;0.0;-13.99;-2.36;19.26;211.16;73.31;-174.43;0.0;61.768;12.931872;77.683586;;NaN;;42.055;;0 / 0;407088;2018-08-09 08:58:57:157
-2.3028;-9.0227;-0.5621;-3.0055;-9.1313;1.9384;6.7591;-3.818;-2.1313;0.4109;0.9029;1.0964;0.0;-14.16;16.55;15.45;336.78;79.65;69.28;0.0;59.872;12.931872;77.683586;;NaN;;42.055;;0 / 0;407587;2018-08-09 08:58:57:656
-4.8024;-1.4402;4.4131;0.4381;-9.11;-3.6036;1.8816;-0.1569;-3.7619;2.8919;-1.5952;1.2232;0.0;-15.54;-1.56;24.79;206.69;68.27;-173.07;0.0;58.934;12.931872;77.683586;;NaN;;42.055;;0 / 0;408088;2018-08-09 08:58:58:157
5.9692;-11.515;1.7483;-3.473;-9.0725;1.3407;7.7853;-2.9783;-0.5705;0.8242;0.7963;0.9686;0.0;-13.34;15.14;19.82;333.99;71.08;62.98;0.0;59.041;12.931872;77.683586;;NaN;;42.055;;0 / 0;408587;2018-08-09 08:58:58:656
0.4601;-14.8238;-10.7015;0.0751;-9.5594;-2.1869;2.6432;-7.4064;-10.1252;1.3941;-1.3331;0.1185;0.0;-12.93;0.5;30.63;190.05;65.56;-166.29;0.0;61.981;12.931872;77.683586;;NaN;;42.055;;0 / 0;409088;2018-08-09 08:58:59:157
-1.5702;-9.2645;-0.8877;-3.3215;-9.0027;2.022;2.1529;-0.2066;-3.0073;0.1083;0.5417;0.2943;0.0;-16.07;20.51;23.13;345.29;75.02;51.89;0.0;61.207;12.931872;77.683586;;NaN;;42.055;;0 / 0;409587;2018-08-09 08:58:59:656
-3.2916;-3.1808;3.5943;0.0726;-9.6012;-1.9955;-3.2416;6.592;6.0939;0.3906;-0.9134;-0.0061;0.0;-23.86;-0.44;29.57;199.9;67.3;-159.81;0.0;61.786;12.931872;77.683586;;NaN;;42.055;;0 / 0;410088;2018-08-09 08:59:00:157
2.4856;-11.0505;0.4291;-2.8492;-9.1791;1.9482;1.8305;0.7846;-2.7166;0.2021;1.1489;0.8589;0.0;-25.73;20.3;22.07;347.74;80.86;63.0;0.0;61.245;12.931872;77.683586;;NaN;;42.055;;0 / 0;410587;2018-08-09 08:59:00:656
-1.2518;-2.8815;0.3621;1.0306;-9.1172;-3.462;-3.8761;1.6325;2.475;2.7534;-0.7249;1.1316;0.0;-31.6;-4.18;22.51;218.36;68.39;-163.42;0.0;63.566;12.931872;77.683586;;NaN;;42.055;;0 / 0;411088;2018-08-09 08:59:01:157
-1.9054;-9.2908;1.406;-2.647;-9.2742;1.7759;3.3451;-1.8748;-3.1044;0.8487;0.8145;1.155;0.0;-31.12;17.47;14.42;339.09;79.07;88.2;0.0;63.22;12.931872;77.683586;;NaN;;42.055;;0 / 0;411587;2018-08-09 08:59:01:656
-2.0754;-5.4385;2.196;0.336;-9.3783;-2.8468;1.0399;-0.3642;-4.4111;2.0354;-1.3172;0.5052;0.0;-28.65;-5.71;23.58;219.2;64.81;-168.59;0.0;63.271;12.931872;77.683586;;NaN;;42.055;;0 / 0;412088;2018-08-09 08:59:02:157
-1.6707;-8.5342;-3.4519;-3.6606;-8.9531;1.6162;2.067;-1.6006;-3.712;1.0468;1.1756;0.747;0.0;-28.3;15.46;16.89;1.41;71.15;57.2;0.0;64.637;12.931872;77.683586;;NaN;;42.055;;0 / 0;412587;2018-08-09 08:59:02:656
-4.3403;-1.8951;5.5862;0.3105;-9.3634;-2.8985;7.8209;-16.2398;-17.775;0.331;0.6642;-0.3577;0.0;-21.59;-5.55;26.8;206.16;62.52;-166.42;0.0;62.993;12.931872;77.683586;;NaN;;42.055;;0 / 0;413088;2018-08-09 08:59:03:157
-2.9804;-7.5718;1.1546;-3.6299;-8.9683;1.6013;2.899;0.2851;-2.1518;-0.4861;0.4895;-0.5025;0.0;-24.51;14.69;19.72;352.53;74.92;59.47;0.0;64.005;12.931872;77.683586;;NaN;;42.055;;0 / 0;413587;2018-08-09 08:59:03:656
12.807;-36.5249;-24.8201;-0.0318;-9.4559;-2.5991;-2.3685;7.9142;6.3851;-0.0088;-0.3542;-1.0;0.0;-14.71;-3.69;24.39;198.75;61.67;-165.88;0.0;63.87;12.931872;77.683586;;NaN;;42.055;;0 / 0;414088;2018-08-09 08:59:04:157
7.748;-11.5031;2.7611;-3.8185;-8.8642;1.7365;1.7872;-0.0782;-2.6863;-0.4019;0.4043;-0.6123;0.0;-19.01;19.53;15.27;353.61;73.09;59.36;0.0;63.959;12.931872;77.683586;;NaN;;42.055;;0 / 0;414587;2018-08-09 08:59:04:656
2.7466;-13.009;-8.4989;0.532;-9.4558;-2.5445;-4.5759;-6.5583;3.1269;0.1765;-0.3041;-0.7422;0.0;-21.64;-3.74;25.97;208.44;74.63;-168.19;0.0;64.019;12.931872;77.683586;;NaN;;42.055;;0 / 0;415088;2018-08-09 08:59:05:157
-1.5798;-10.2772;-0.7033;-3.0293;-9.1206;1.9515;5.9643;-4.5748;-5.2766;0.1403;0.4608;-0.0551;0.0;-29.8;20.86;10.45;18.01;75.99;51.2;0.0;63.824;12.931872;77.683586;;NaN;;42.055;;0 / 0;415587;2018-08-09 08:59:05:656
