sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-4.7329;-8.4456;-2.7695;0.4409;-9.7684;-0.7445;-7.3794;-3.2362;4.9822;2.6231;2.4707;-0.2442;0.0;21.46;2.39;12.49;114.61;82.96;-176.68;0.0;69.517;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;504448;2018-08-03 08:53:47:097
-2.3722;-14.6658;0.5129;-1.4408;-9.4473;-2.2008;-1.0736;-5.1192;1.7451;-1.9597;0.7812;2.698;0.0;25.04;0.57;5.13;129.6;76.66;150.53;0.0;70.866;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;504948;2018-08-03 08:53:47:597
-1.0171;-5.5822;5.5743;0.018;-9.7918;-0.5386;-1.081;4.2055;6.1615;1.5493;2.8116;-0.2858;0.0;18.49;3.8;11.92;136.84;84.84;157.75;0.0;69.04;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;505448;2018-08-03 08:53:48:097
0.326;-5.8479;4.2862;-1.7897;-9.1535;-3.0301;2.2337;3.8686;7.429;-1.6166;1.3479;2.2389;0.0;20.8;-2.15;10.66;145.64;71.86;151.52;0.0;68.489;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;505948;2018-08-03 08:53:48:597
-8.7121;-9.4297;4.1832;0.2729;-9.7827;0.6287;-8.0802;1.3285;3.6602;2.1416;-2.0258;-0.5734;0.0;18.49;9.33;15.54;52.81;89.07;-98.06;0.0;68.375;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;506448;2018-08-03 08:53:49:097
2.7825;-2.9007;4.947;-2.3031;-8.8889;-3.4429;3.3126;6.1784;7.7221;-1.0584;1.6845;1.3973;0.0;22.92;-9.01;11.63;153.01;65.01;146.22;0.0;66.332;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;506947;2018-08-03 08:53:49:596
4.3052;-9.2357;-6.1525;0.5648;-9.665;1.5618;1.5042;0.7913;-7.586;1.9467;-3.1507;-0.0365;0.0;21.67;9.42;9.27;332.47;84.12;-31.84;0.0;69.192;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;507448;2018-08-03 08:53:50:097
7.3051;1.1814;4.9901;-2.0504;-8.7034;-4.0269;8.9521;9.1932;9.2669;0.2401;2.1649;0.2106;0.0;17.68;-9.66;14.68;160.2;62.75;151.39;0.0;66.5;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;507948;2018-08-03 08:53:50:597
6.3522;-8.3164;0.8457;0.865;-9.6224;1.6827;5.115;1.2877;-0.4807;0.418;-1.4111;-1.0922;0.0;19.18;11.92;10.68;329.96;80.29;-22.51;0.0;69.579;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;508448;2018-08-03 08:53:51:097
0.6852;0.9803;3.69;-1.8932;-8.8426;-3.794;3.6942;10.2088;7.3095;1.4929;1.236;0.0689;0.0;10.08;-11.56;21.9;181.63;63.14;153.73;0.0;67.016;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;508948;2018-08-03 08:53:51:597
-2.5494;-10.0522;2.0285;1.2238;-9.517;2.0248;-4.4457;-0.7296;-0.9335;0.6737;-0.6793;-0.9015;0.0;17.38;13.27;10.44;335.66;77.12;-26.79;0.0;70.749;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;509448;2018-08-03 08:53:52:097
-9.7009;-19.5954;-34.6172;-1.6873;-9.2693;-2.7208;-11.5198;-17.3737;-28.7972;1.1083;-2.7651;-0.4562;0.0;7.4;-7.33;21.6;192.1;69.85;149.71;0.0;64.271;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;509948;2018-08-03 08:53:52:597
-7.1726;-12.2764;-0.6028;1.6409;-9.4315;2.1269;-7.2669;-3.3032;-5.2559;-0.0741;-1.0926;-0.6501;0.0;20.52;14.34;6.9;322.06;75.28;-31.22;0.0;70.822;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;510448;2018-08-03 08:53:53:097
-12.641;-27.0438;-15.2266;-1.6003;-9.312;-2.6259;-11.8938;-19.5953;-11.9601;-0.8049;2.8883;0.4727;0.0;10.85;-4.69;21.16;183.96;71.41;148.34;0.0;66.855;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;510948;2018-08-03 08:53:53:597
-5.183;-12.6163;1.3892;1.8055;-9.4217;2.0352;-7.0814;-3.0662;-0.5081;-0.0869;-0.6506;-0.0738;0.0;17.48;17.0;6.14;337.58;74.15;-39.51;0.0;72.762;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;511448;2018-08-03 08:53:54:097
-0.6867;-14.3952;-11.3001;-1.6945;-9.1462;-3.1059;0.7355;-5.3953;-8.2757;-0.9061;2.9586;0.3246;0.0;9.89;-4.62;22.69;188.0;69.36;148.45;0.0;65.857;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;511948;2018-08-03 08:53:54:597
-5.7529;-14.7783;-1.9866;1.9564;-9.4166;1.9158;-7.7772;-5.6235;-4.8633;-0.3128;-0.4503;0.5142;0.0;19.96;19.03;0.5;320.78;72.42;-46.37;0.0;70.929;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;512447;2018-08-03 08:53:55:096
-1.9365;-10.4496;-2.1853;-1.7042;-8.6465;-4.3016;-1.4505;-3.2484;1.1101;-1.0829;-2.6692;0.6634;0.0;7.89;-9.07;23.62;182.42;63.3;159.01;0.0;70.41;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;512948;2018-08-03 08:53:55:597
-0.6484;-13.1622;-8.1038;0.6965;-9.7751;0.3651;-1.1381;-3.0771;-8.3329;-3.4382;0.1793;3.1678;0.0;24.51;15.49;-0.02;324.62;75.78;-48.71;0.0;71.011;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;513448;2018-08-03 08:53:56:097
8.4711;-16.7535;-8.5683;-2.2812;-9.3599;-1.8328;10.6815;-4.1139;-1.3258;0.7174;-3.4213;-0.354;0.0;14.58;-8.18;21.87;190.9;71.83;134.33;0.0;66.603;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;513949;2018-08-03 08:53:56:598
5.6627;-14.8861;2.2032;-0.8708;-9.7236;-0.9292;6.2228;-4.8765;2.3573;-2.0704;2.3215;1.9747;0.0;25.36;5.73;4.69;311.33;88.8;-32.28;0.0;66.348;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;514448;2018-08-03 08:53:57:097
11.1239;-7.6484;3.8097;-1.0054;-9.5084;-2.1793;12.2154;1.6202;6.1153;2.3707;-4.8072;-2.4451;0.0;18.66;-9.85;16.71;157.33;73.16;156.14;0.0;69.035;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;514948;2018-08-03 08:53:57:597
-1.0123;-15.4726;-2.6953;-1.4455;-9.4606;-2.1394;0.8476;-4.8911;4.4213;-0.8092;-0.4236;1.4506;0.0;24.84;0.86;1.43;125.2;78.65;147.72;0.0;68.607;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;515448;2018-08-03 08:53:58:097
-3.8997;-3.0898;-7.704;0.4575;-9.796;-0.0034;-3.8857;6.9889;-9.2711;3.5712;-3.5981;-1.1412;0.0;19.03;4.9;15.3;92.17;86.53;-144.6;0.0;69.294;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;515948;2018-08-03 08:53:58:597
1.4226;-4.0571;3.5296;-2.8815;-8.8952;-2.9568;4.2793;4.87;6.7924;-1.1532;2.3588;2.4051;0.0;23.56;-6.29;2.44;141.31;72.49;138.19;0.0;67.197;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;516448;2018-08-03 08:53:59:097
-7.4886;-10.9452;-2.8006;0.3491;-9.7471;1.0212;-7.667;-0.6255;-4.0501;1.7975;0.0184;-0.5148;0.0;19.21;8.48;12.37;324.11;85.43;-20.97;0.0;70.44;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;516948;2018-08-03 08:53:59:597
5.8997;-0.2455;5.8257;-2.359;-8.7334;-3.7859;7.6202;8.2716;9.5235;-0.724;2.6773;0.8594;0.0;17.55;-8.73;11.51;157.57;62.94;148.07;0.0;67.553;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;517449;2018-08-03 08:54:00:098
2.8399;-9.3363;-3.0544;1.0398;-9.6162;1.6179;2.0367;-0.0104;-9.4673;0.6918;-0.7603;-0.7961;0.0;20.21;15.1;2.31;313.97;79.95;-31.49;0.0;69.634;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;517948;2018-08-03 08:54:00:597
0.7857;-0.0444;2.4953;-2.0667;-8.9039;-3.5525;3.3625;9.4182;7.9444;2.6966;1.4171;-0.5127;0.0;15.41;-7.32;17.32;169.19;65.22;149.81;0.0;66.326;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;518448;2018-08-03 08:54:01:097
-8.147;-13.3753;-4.3234;1.6789;-9.4717;1.9072;-7.4041;-4.4922;-7.1717;0.0484;-1.4633;-0.8568;0.0;18.97;22.08;1.99;321.31;75.93;-35.95;0.0;70.523;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;518948;2018-08-03 08:54:01:597
0.2853;-7.9548;-8.3791;-1.9344;-9.1884;-2.8287;-0.6409;-0.3944;-6.8446;-0.7538;2.5399;0.8285;0.0;14.63;-3.32;20.62;181.0;70.08;147.26;0.0;68.64;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;519448;2018-08-03 08:54:02:097
-5.4751;-16.7799;-11.8795;1.297;-9.579;1.6527;-6.9823;-6.9562;-12.9823;-0.9636;0.7844;1.0596;0.0;22.8;20.01;3.61;320.92;76.75;-39.26;0.0;67.521;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;519947;2018-08-03 08:54:02:596
0.9294;-16.3034;-0.1599;-2.0974;-9.1109;-2.9602;3.2134;-6.2112;4.2242;1.1839;-2.8812;-0.0642;0.0;12.78;-9.5;22.01;184.47;68.29;144.68;0.0;69.652;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;520448;2018-08-03 08:54:03:097
-10.005;-13.5094;3.0029;0.3941;-9.7781;0.6361;-10.3224;-3.5456;0.5235;-2.7448;1.6621;2.8631;0.0;25.19;7.63;4.24;316.04;79.21;-37.35;0.0;67.424;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;520948;2018-08-03 08:54:03:597
7.9013;-2.9055;8.6748;-1.8409;-9.3279;-2.4026;9.778;6.5548;11.0848;0.8345;-2.6937;-1.2989;0.0;13.94;-12.09;19.32;187.35;70.2;146.64;0.0;67.841;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;521448;2018-08-03 08:54:04:097
4.5111;-21.8987;-0.4112;-0.8066;-9.7463;-0.7277;9.4953;-12.0094;-0.3014;-2.3985;1.1753;2.4796;0.0;19.42;2.46;8.56;158.88;86.81;131.69;0.0;66.007;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;521948;2018-08-03 08:54:04:597
4.6356;-11.187;2.2559;-0.9366;-9.6661;-1.3634;5.5474;0.2909;3.9287;1.1477;-1.0202;-1.9817;0.0;14.65;-1.43;21.26;178.94;80.29;145.51;0.0;65.174;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;522448;2018-08-03 08:54:05:097
-4.0985;-14.7855;-7.5651;-1.063;-9.5627;-1.8962;-3.1717;-5.0713;-6.137;-0.8465;1.3979;1.1385;0.0;17.03;-6.32;15.13;164.26;78.78;147.71;0.0;64.878;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;522948;2018-08-03 08:54:05:597
-2.3459;-3.4561;0.6183;0.4112;-9.7884;-0.4345;-4.8162;2.6898;4.1131;1.5227;1.6888;0.1286;0.0;10.88;1.9;19.13;112.96;85.23;-153.11;0.0;67.051;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;523448;2018-08-03 08:54:06:097
-0.7825;-8.9628;7.3843;-1.7832;-9.3292;-2.4406;1.4431;1.4553;9.6137;-1.5367;2.1905;2.4445;0.0;18.21;-5.62;11.35;158.48;72.05;143.85;0.0;67.241;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;523949;2018-08-03 08:54:06:598
-3.9572;-8.4816;-2.2691;0.3619;-9.7777;0.6608;-3.9458;1.7324;-2.8786;2.6359;-1.4516;-0.7481;0.0;9.71;8.89;20.68;133.62;87.63;-156.33;0.0;69.116;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;524448;2018-08-03 08:54:07:097
1.5566;-1.9526;4.1497;-1.9488;-8.9278;-3.5591;2.2636;6.6586;6.3862;-1.198;2.0648;1.2269;0.0;11.79;-9.31;19.52;177.89;65.56;151.3;0.0;65.042;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;524948;2018-08-03 08:54:07:597
-10.0576;-10.3514;-4.6155;0.6475;-9.6935;1.3372;-11.189;-0.6953;-6.3332;2.5198;-5.555;0.1307;0.0;9.79;12.48;18.85;4.72;83.26;-30.39;0.0;68.088;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;525448;2018-08-03 08:54:08:097
6.0218;0.7625;5.1936;-2.1094;-8.749;-3.8956;7.9911;9.3355;9.4915;0.222;1.7101;0.5867;0.0;15.09;-14.04;18.86;171.96;63.22;150.99;0.0;64.856;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;525948;2018-08-03 08:54:08:597
3.9509;-9.8654;3.7235;1.0864;-9.5354;2.0165;3.079;-0.2425;1.3494;0.3605;-1.899;-0.9249;0.0;20.07;11.23;8.78;321.43;77.11;-22.96;0.0;69.546;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;526448;2018-08-03 08:54:09:097
-1.0243;-1.2774;-0.7105;-1.7906;-8.9825;-3.504;0.7258;8.1617;5.0364;1.9073;1.5897;-0.534;0.0;7.5;-12.55;18.32;183.11;64.69;152.35;0.0;67.228;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;526948;2018-08-03 08:54:09:597
-4.041;-11.6826;1.382;1.7027;-9.4266;2.1;-3.8295;-1.7532;-0.2635;0.1485;-0.609;-0.9942;0.0;17.61;14.78;4.23;327.54;74.0;-39.04;0.0;71.242;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;527448;2018-08-03 08:54:10:097
-11.0512;-42.8479;-0.8949;-1.4878;-9.1688;-3.1449;-11.0274;-29.9616;0.4431;-0.1029;3.3847;0.0594;0.0;10.17;-6.07;20.55;173.84;68.96;158.67;0.0;66.694;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;527948;2018-08-03 08:54:10:597
-12.6817;-12.6187;2.5983;2.0589;-9.4749;1.4687;-13.3375;-6.0478;-2.3996;-0.1413;0.1761;0.3022;0.0;21.1;18.38;4.81;339.43;74.15;-55.24;0.0;72.155;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;528449;2018-08-03 08:54:11:098
-0.1265;-14.3809;0.2137;-1.4711;-9.1185;-3.2955;4.0384;-2.2331;7.7863;0.9751;-2.5968;0.2223;0.0;5.01;-5.14;24.37;189.12;68.04;155.91;0.0;67.639;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;528949;2018-08-03 08:54:11:598
-1.3739;-17.8261;-8.202;-0.0261;-9.8062;0.0856;0.3222;-8.3629;-7.3851;-3.076;0.158;3.0421;0.0;17.97;13.7;8.95;335.3;86.03;-37.63;0.0;70.012;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;529449;2018-08-03 08:54:12:098
7.8199;-7.634;11.7753;-1.5796;-9.5068;-1.8154;8.5694;-0.9654;10.1749;2.4037;-2.5307;-3.3495;0.0;12.55;-2.11;19.9;195.29;69.73;142.06;0.0;66.534;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;529948;2018-08-03 08:54:12:597
6.7664;-15.4942;-0.8853;-0.944;-9.6842;-1.2232;8.2324;-5.5964;0.6693;-2.4582;0.3007;0.3949;0.0;21.64;3.17;12.88;157.58;80.93;142.34;0.0;69.655;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;530448;2018-08-03 08:54:13:097
-5.5661;-18.8916;5.7993;0.2517;-9.7128;-1.3296;-3.9038;-3.2353;5.7644;1.0945;4.125;-1.0166;0.0;13.61;2.4;20.96;149.46;80.14;169.39;0.0;66.843;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;530948;2018-08-03 08:54:13:597
0.7833;-9.3004;7.2694;-1.6732;-9.2935;-2.6462;2.5363;0.0811;10.0156;-1.6646;1.3916;2.4892;0.0;18.67;-7.99;13.47;155.99;73.56;149.82;0.0;69.064;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;531448;2018-08-03 08:54:14:097
-5.1375;-4.907;-0.8925;0.2851;-9.7886;0.5228;-2.847;5.868;-3.2764;2.8511;-4.6176;-0.958;0.0;8.66;6.26;20.1;147.5;87.95;-167.07;0.0;66.986;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;531948;2018-08-03 08:54:14:597
0.6445;-2.9007;2.7635;-2.2361;-8.8255;-3.6444;2.505;6.2578;5.9941;-1.3855;1.7154;1.5177;0.0;18.41;-10.64;14.77;163.58;65.7;148.0;0.0;67.704;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;532448;2018-08-03 08:54:15:097
-4.3882;-10.5214;-8.2618;0.3854;-9.6909;1.4518;-3.3308;-0.8031;-8.8117;3.3858;-4.8839;-0.3987;0.0;15.45;6.17;13.45;336.61;86.7;-19.44;0.0;69.774;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;532947;2018-08-03 08:54:15:596
7.5661;2.618;4.3149;-2.2655;-8.694;-3.931;10.22;11.2;8.2025;0.0942;2.0552;0.3108;0.0;16.12;-15.39;14.42;164.5;62.44;150.04;0.0;66.769;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;533448;2018-08-03 08:54:16:097
4.116;-7.9979;5.5958;1.2173;-9.5584;1.8235;0.3636;0.7556;3.5268;0.6098;-1.8436;-1.1593;0.0;19.65;13.6;7.59;323.68;78.85;-25.87;0.0;69.904;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;533948;2018-08-03 08:54:16:597
-0.5287;0.0442;3.058;-1.5207;-8.9498;-3.7093;0.9773;9.1805;7.1251;2.4346;1.4874;-0.3284;0.0;9.89;-11.72;20.17;176.23;65.87;157.71;0.0;67.631;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;534448;2018-08-03 08:54:17:097
-3.3754;-13.2484;-3.0281;1.5934;-9.4775;1.9516;-8.2457;-4.6522;-3.1878;0.0079;-0.9989;-0.9697;0.0;19.14;14.42;8.74;332.52;76.31;-34.25;0.0;67.716;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;534948;2018-08-03 08:54:17:597
-9.7751;-34.212;-7.0719;-1.892;-9.1934;-2.841;-9.5385;-24.1248;-5.4491;0.8004;0.8323;-0.4957;0.0;6.88;-9.34;22.33;192.93;68.74;148.46;0.0;67.061;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;535448;2018-08-03 08:54:18:097
-9.471;-11.5581;3.8241;1.8953;-9.4294;1.9144;-11.2736;-1.9864;1.2624;-0.2041;-0.2287;0.3566;0.0;19.3;15.98;8.11;338.72;73.61;-42.67;0.0;69.624;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;535948;2018-08-03 08:54:18:597
7.2955;-1.1122;-2.2524;-1.5448;-9.0675;-3.4005;11.1746;8.8678;5.4577;-0.4672;-0.1222;0.4546;0.0;0.09;-10.87;22.62;202.42;68.35;155.12;0.0;66.346;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;536448;2018-08-03 08:54:19:097
-10.1797;-14.6035;-1.9699;1.1162;-9.6584;1.2805;-11.3976;-4.4642;-2.0699;-3.2507;0.8781;2.2431;0.0;17.07;14.66;4.66;334.32;74.74;-40.0;0.0;65.445;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;536949;2018-08-03 08:54:19:598
7.5134;-6.0251;10.9133;-1.4541;-9.3766;-2.477;9.2291;3.35;13.1174;0.9762;-2.3592;-1.5854;0.0;9.63;-3.18;25.3;188.98;71.97;149.34;0.0;68.485;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;537448;2018-08-03 08:54:20:097
6.108;-20.1437;1.4922;-0.6603;-9.761;-0.6765;5.2691;-9.935;3.3946;-2.994;1.1657;2.5872;0.0;17.02;8.26;10.74;329.77;88.14;-32.84;0.0;70.207;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;537948;2018-08-03 08:54:20:597
4.9684;-18.9778;6.3213;-0.7353;-9.6786;-1.398;7.6789;-3.5903;7.4473;1.283;-0.2319;-3.2866;0.0;16.88;4.72;18.48;170.75;77.97;145.3;0.0;69.703;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;538448;2018-08-03 08:54:21:097
-0.409;-14.5413;0.4507;-1.4911;-9.4849;-1.9958;0.2223;-5.1588;0.0954;-1.3066;0.1143;1.9854;0.0;23.79;1.48;13.25;154.26;77.52;143.25;0.0;69.148;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;538949;2018-08-03 08:54:21:598
-2.4967;-4.2917;-4.4119;0.4417;-9.7952;-0.1694;-2.4239;5.8155;-1.7237;4.0165;0.3987;-0.5649;0.0;12.38;8.11;19.75;79.1;87.23;-110.98;0.0;67.717;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;539448;2018-08-03 08:54:22:097
-0.6915;-3.7315;3.6541;-2.1908;-9.0606;-3.0458;1.5839;6.1201;6.1653;-1.3823;2.6166;1.7989;0.0;20.25;-5.86;14.64;156.88;71.41;144.03;0.0;65.91;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;539948;2018-08-03 08:54:22:597
0.2614;-7.7609;6.3596;0.6071;-9.7332;1.0328;-0.3254;1.9371;3.7234;2.1171;-1.8245;0.1861;0.0;15.76;9.31;15.61;355.12;84.33;-39.95;0.0;73.654;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;540448;2018-08-03 08:54:23:097
8.6483;2.0577;4.5759;-2.5283;-8.6856;-3.7865;11.2031;11.3203;8.3679;0.5693;2.4281;0.0775;0.0;15.62;-13.62;15.97;171.69;62.65;142.46;0.0;68.962;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;540948;2018-08-03 08:54:23:597
4.3579;-9.9708;0.5991;1.1164;-9.5719;1.8174;3.61;-0.1415;-1.3963;0.5778;-1.3675;-1.1572;0.0;18.74;15.23;9.11;326.96;78.32;-27.62;0.0;71.245;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;541448;2018-08-03 08:54:24:097
0.0483;-0.7148;1.2719;-1.7115;-9.0348;-3.4079;0.5977;7.0168;0.6019;2.2023;2.2416;-0.5798;0.0;9.27;-9.48;20.52;178.88;64.53;151.14;0.0;66.238;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;541948;2018-08-03 08:54:24:597
-8.7935;-14.8884;-2.985;1.6398;-9.4741;1.9295;-8.434;-4.8537;-3.0159;0.3392;-0.8934;-1.0048;0.0;19.96;15.31;7.44;333.57;75.04;-40.36;0.0;67.089;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;542448;2018-08-03 08:54:25:097
-16.6824;-44.306;-8.202;-1.7878;-9.3582;-2.3233;-14.9305;-21.7209;-9.4584;0.5;-0.6388;-0.011;0.0;9.05;-9.13;23.65;191.53;71.35;146.35;0.0;67.335;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;542949;2018-08-03 08:54:25:598
-7.6778;-14.4527;3.4985;1.6029;-9.4761;1.9507;-9.3178;-4.5494;2.0171;0.4116;-0.1371;0.1925;0.0;17.29;15.12;4.71;332.43;75.09;-41.01;0.0;69.442;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;543448;2018-08-03 08:54:26:097
5.7657;-9.2118;-9.9904;-1.7143;-9.0679;-3.3173;7.4172;0.0375;-6.9087;-0.9615;1.2978;0.5728;0.0;5.56;-7.25;19.22;196.55;70.42;146.34;0.0;66.853;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;543948;2018-08-03 08:54:26:597
-9.5333;-15.7935;-10.4884;1.4607;-9.5395;1.7422;-10.2452;-5.403;-4.8767;-0.7634;0.3401;0.8423;0.0;12.24;21.35;3.44;333.54;76.59;-39.98;0.0;71.565;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;544448;2018-08-03 08:54:27:097
0.3404;-10.8614;3.599;-1.6782;-9.1074;-3.2263;1.5689;-2.5554;5.9934;0.0452;-3.0772;0.331;0.0;7.77;-2.26;29.21;196.76;68.21;154.6;0.0;67.374;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;544948;2018-08-03 08:54:27:597
2.9261;-19.2842;-0.8111;-0.0395;-9.8062;0.0856;-4.4043;-7.1822;-4.7926;-2.9503;1.9551;3.4586;0.0;23.5;17.35;10.68;338.1;85.92;-42.55;0.0;72.108;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;545448;2018-08-03 08:54:28:097
6.9245;-1.4785;10.3818;-1.7045;-9.4632;-1.9268;7.3084;4.3322;7.1928;1.8817;-1.9076;-2.101;0.0;10.38;-4.02;22.92;193.93;71.35;141.15;0.0;67.935;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;545948;2018-08-03 08:54:28:597
5.634;-16.052;2.7108;-1.1294;-9.6411;-1.3946;6.524;-5.9078;5.4961;-2.4262;-0.5035;0.3342;0.0;20.42;-0.2;15.79;167.46;79.46;141.0;0.0;69.313;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;546448;2018-08-03 08:54:29:097
-7.8741;-28.6551;8.9381;0.0902;-9.7413;-1.1269;0.9117;-15.8956;6.1567;0.711;2.1511;-2.8094;0.0;13.65;-2.64;20.19;187.29;77.02;142.82;0.0;71.094;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;546948;2018-08-03 08:54:29:597
-0.3707;-10.3323;9.8575;-1.7341;-9.3222;-2.5019;0.95;0.1612;12.6635;-2.1216;1.7655;2.1611;0.0;19.88;-2.57;11.06;153.14;74.21;145.73;0.0;68.753;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;547448;2018-08-03 08:54:30:097
-4.0625;-5.4601;1.7627;0.4275;-9.7961;0.1526;-2.8347;5.1389;1.7846;1.8572;-0.6665;-0.7918;0.0;13.77;9.13;18.96;115.49;85.7;-151.11;0.0;70.951;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;547948;2018-08-03 08:54:30:597
3.1225;-1.8209;4.6716;-2.536;-8.9025;-3.238;5.5754;7.2797;7.9817;-0.8507;2.558;1.2929;0.0;17.78;-12.93;18.73;175.87;66.67;141.16;0.0;65.194;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;548448;2018-08-03 08:54:31:097
0.9605;-7.7202;-4.5508;0.616;-9.6245;1.7777;1.4533;1.9198;-6.345;1.7453;-3.7547;-0.0727;0.0;15.13;7.48;17.75;347.44;82.76;-20.67;0.0;71.212;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;548948;2018-08-03 08:54:31:597
