sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.4218;-11.4599;-0.9212;2.3216;-9.4204;1.4273;-2.0265;-2.0479;-2.4935;1.4167;-0.3705;-1.0538;0.0;19.89;14.66;24.36;17.0;73.87;-58.42;0.0;74.314;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;366127;2018-08-07 08:49:17:764
1.8344;-5.7641;-2.4655;0.9421;-9.143;-3.4188;1.4312;4.6065;2.4203;3.7145;0.3092;-0.2133;0.0;9.15;-11.04;22.14;150.07;66.21;-166.9;0.0;70.222;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;366627;2018-08-07 08:49:18:264
-0.3803;-13.4759;-4.3617;2.6361;-9.3128;1.5791;-2.9957;-3.9749;-4.7748;1.5477;-0.7103;-0.9324;0.0;12.47;17.36;18.35;22.79;73.01;-60.71;0.0;75.185;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;367127;2018-08-07 08:49:18:764
2.3372;-15.9898;-28.1576;1.1133;-9.3898;-2.6007;2.0346;0.173;-10.0537;2.9049;1.1433;-0.5074;0.0;2.47;-1.95;34.13;157.8;70.82;-161.58;0.0;71.161;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;367627;2018-08-07 08:49:19:264
0.1105;-12.3602;-4.7136;2.7792;-9.2265;1.8218;-2.6251;-2.9941;-6.4781;0.4068;-1.2578;-0.8994;0.0;21.36;17.23;21.07;9.31;71.06;-55.54;0.0;74.137;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;368127;2018-08-07 08:49:19:764
-1.4002;-21.6784;-8.6736;1.3214;-9.3244;-2.735;-2.9909;-24.0334;-7.4591;-1.3605;0.0354;0.7113;0.0;3.98;-4.45;26.33;140.71;74.84;-151.88;0.0;71.274;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;368627;2018-08-07 08:49:20:264
-2.4297;-14.7975;-2.0872;3.4987;-9.0072;1.6734;-6.6506;-6.1698;-4.1474;-0.6318;-0.8328;-1.188;0.0;16.97;19.47;17.12;13.4;67.18;-61.47;0.0;74.374;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;369127;2018-08-07 08:49:20:764
8.5262;7.4303;-3.5022;0.904;-9.1276;-3.4698;7.1393;16.9289;-0.38;-2.2201;0.1835;-0.2432;0.0;1.34;-1.78;28.22;157.59;70.77;-162.29;0.0;72.526;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;369627;2018-08-07 08:49:21:264
-1.9437;-14.922;3.5583;3.1404;-9.2899;-0.0706;-4.6301;-5.0408;2.006;-4.2313;0.3092;0.8775;0.0;25.81;20.86;13.46;15.28;70.4;-81.55;0.0;74.956;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;370127;2018-08-07 08:49:21:764
-13.7686;-5.2422;3.3931;1.9084;-8.9072;-3.6319;-17.6413;-2.3179;5.2725;0.3557;2.3044;0.3427;0.0;10.32;-2.87;29.3;131.35;64.81;-156.2;0.0;68.374;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;370627;2018-08-07 08:49:22:264
6.8383;-19.7247;-0.1287;2.3176;-9.424;-1.4097;4.5989;-10.1729;0.8714;-2.9275;0.7236;2.2485;0.0;27.87;17.96;17.91;48.85;73.33;-111.76;0.0;74.264;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;371127;2018-08-07 08:49:22:764
0.1273;2.6275;8.2055;1.3562;-8.9161;-3.8514;-0.7545;11.8514;9.1754;1.7565;-1.3452;-0.2698;0.0;9.46;-5.33;30.44;142.36;65.87;-162.69;0.0;67.824;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;371627;2018-08-07 08:49:23:264
5.9213;-16.3872;0.5776;2.6304;-9.395;-0.9932;5.0479;-8.6332;1.4867;-3.0414;0.2122;2.0578;0.0;24.48;17.37;20.4;45.6;72.39;-101.34;0.0;61.698;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;372127;2018-08-07 08:49:23:764
-0.4186;-3.9015;9.0339;1.5815;-9.1733;-3.0853;-1.4785;5.242;12.615;2.058;-2.207;0.4205;0.0;10.16;-5.24;26.9;137.29;66.94;-154.05;0.0;62.602;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;372627;2018-08-07 08:49:24:264
5.0618;-18.2882;-6.4973;2.1291;-9.42;-1.7031;2.698;-9.0397;-2.206;-2.1647;0.4221;1.6029;0.0;27.79;9.81;19.79;70.41;73.86;-128.66;0.0;69.651;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;373127;2018-08-07 08:49:24:764
10.1015;-12.2596;2.1721;0.9108;-9.5079;-2.2225;5.9614;-0.7165;12.2826;3.3203;-3.5513;-1.3297;0.0;8.04;-3.72;26.36;148.92;71.24;-160.72;0.0;65.431;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;373627;2018-08-07 08:49:25:264
-0.1145;-16.0592;5.8041;1.8863;-9.3878;-2.1172;-2.1262;-8.2704;5.3436;-1.3807;0.8855;2.1388;0.0;25.92;7.24;20.43;82.54;73.19;-138.3;0.0;66.218;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;374127;2018-08-07 08:49:25:764
2.3826;-15.329;-3.167;1.7871;-9.4663;-1.8344;0.8718;-5.5109;-1.1132;3.1531;-1.9993;-1.5641;0.0;9.45;-3.32;27.21;135.02;71.27;-149.19;0.0;65.307;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;374627;2018-08-07 08:49:26:264
-0.5096;-8.946;-3.2771;1.1699;-9.3946;-2.5581;-0.4966;0.5487;-2.182;-2.8145;3.26;2.3039;0.0;19.57;3.51;23.16;105.26;73.91;-148.94;0.0;67.214;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;375127;2018-08-07 08:49:26:764
-3.0618;-12.1184;-6.6577;1.5297;-9.6506;-0.8348;-4.9239;-0.5553;-5.4382;1.8662;1.1039;-1.0815;0.0;9.3;2.33;24.16;121.17;79.14;-142.18;0.0;67.164;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;375627;2018-08-07 08:49:27:264
0.1249;-6.9229;3.0316;0.6314;-9.1757;-3.4027;-0.7184;2.4868;6.512;-2.4811;1.8485;1.1555;0.0;15.51;1.35;20.99;127.35;71.32;-166.73;0.0;68.44;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;376127;2018-08-07 08:49:27:764
2.1432;-5.4649;-1.3929;1.404;-9.6835;-0.6548;1.0729;4.2903;2.1041;1.977;-2.7993;0.4333;0.0;13.29;8.38;21.73;96.95;77.77;-128.94;0.0;68.572;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;376627;2018-08-07 08:49:28:264
4.6356;-6.0969;2.5073;0.9208;-9.0218;-3.7321;2.7405;2.5265;6.3386;-1.9687;1.8868;1.636;0.0;23.19;3.45;20.0;110.91;68.12;-163.47;0.0;68.077;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;377127;2018-08-07 08:49:28:764
6.0362;-2.9294;4.5543;1.2563;-9.7126;-0.5082;4.6526;6.8477;5.5079;1.6404;-3.0698;0.0274;0.0;21.22;13.3;20.24;81.18;79.18;-124.26;0.0;65.496;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;377627;2018-08-07 08:49:29:264
3.9868;-4.2414;3.1729;0.8676;-8.8149;-4.209;3.5816;4.7789;7.122;-1.875;2.4685;1.3452;0.0;26.04;2.21;21.83;114.15;65.43;-167.38;0.0;68.806;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;378128;2018-08-07 08:49:29:765
1.7218;-7.9955;0.9391;1.8827;-9.6075;-0.5671;-0.2541;2.6917;3.9263;1.9994;-0.4046;0.2564;0.0;18.8;12.84;26.02;77.46;76.86;-115.35;0.0;74.118;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;378627;2018-08-07 08:49:30:264
2.476;-7.3467;1.2025;0.8614;-8.9258;-3.9697;1.5287;1.8621;5.4339;-1.6673;1.6929;1.3025;0.0;15.52;-3.64;26.89;135.36;66.74;-166.33;0.0;66.577;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;379128;2018-08-07 08:49:30:765
4.6476;-6.2454;0.7523;1.2041;-9.7085;-0.6818;2.7792;3.1629;-9.0E-4;1.5903;-2.2112;0.5185;0.0;16.11;7.01;25.87;95.34;79.49;-126.2;0.0;73.285;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;379627;2018-08-07 08:49:31:264
2.7585;-7.0834;1.2408;1.0514;-9.1646;-3.3279;1.4333;2.4933;4.6726;-2.545;1.8836;1.0607;0.0;29.56;5.14;17.23;95.85;70.87;-159.51;0.0;62.842;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;380128;2018-08-07 08:49:31:765
-2.8607;-15.171;-5.5659;1.8391;-9.4825;-1.6941;-2.3293;-7.6838;-3.2268;2.0431;0.029;-0.7545;0.0;22.1;4.92;20.26;96.47;72.86;-144.98;0.0;71.404;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;380627;2018-08-07 08:49:32:264
-2.0682;-13.8996;-0.8661;1.8643;-9.2762;-2.5781;-3.9323;-4.502;2.4911;-1.7099;1.5246;1.6456;0.0;27.67;10.87;13.83;70.97;71.05;-139.91;0.0;64.965;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;381128;2018-08-07 08:49:32:765
1.7721;-17.2683;7.4513;1.2368;-9.4897;-2.1413;0.4301;-5.3106;14.2214;2.8164;-1.653;-1.9401;0.0;15.95;2.0;27.27;129.57;71.79;-161.0;0.0;72.606;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;381627;2018-08-07 08:49:33:264
2.2151;-15.4726;-5.8006;1.9362;-9.39;-2.0612;-0.7496;-5.6671;-4.0013;-1.5991;-0.2639;1.0586;0.0;26.91;10.15;17.16;69.12;73.59;-131.04;0.0;71.121;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;382128;2018-08-07 08:49:33:765
6.9843;-7.6029;10.875;1.0903;-9.4505;-2.3811;5.5711;2.5338;13.4634;2.369;-3.0986;-0.3209;0.0;14.42;0.34;25.83;125.34;71.63;-156.68;0.0;69.961;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;382627;2018-08-07 08:49:34:264
1.8607;-17.1103;-7.4382;1.6023;-9.3631;-2.4362;1.0054;-7.5533;-5.8926;-1.2337;-0.7657;1.6466;0.0;26.23;7.52;18.76;82.68;72.82;-140.55;0.0;73.423;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;383127;2018-08-07 08:49:34:764
5.0354;-14.8358;2.3613;1.6524;-9.3418;-2.4842;4.8778;-4.0017;9.758;2.7291;-1.4847;-1.2861;0.0;13.64;-0.74;23.54;125.2;69.26;-152.3;0.0;70.801;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;383627;2018-08-07 08:49:35:264
0.0076;-16.3369;2.7563;2.0271;-9.2859;-2.4154;0.3171;-6.2934;-3.0024;-1.3988;-2.0291;1.0437;0.0;21.24;11.41;20.37;81.3;71.91;-134.28;0.0;72.076;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;384127;2018-08-07 08:49:35:764
2.6053;-8.7282;13.875;1.1617;-9.4515;-2.3432;0.9793;2.8675;15.9287;2.157;-2.4307;-0.5894;0.0;7.56;0.88;28.79;141.46;71.39;-160.76;0.0;70.671;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;384627;2018-08-07 08:49:36:264
3.4265;-16.8924;-7.1389;1.7254;-9.4477;-1.9835;3.5677;-7.237;-3.4207;-1.6747;-0.5079;1.0842;0.0;23.75;10.35;21.59;80.96;75.01;-132.79;0.0;66.799;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;385127;2018-08-07 08:49:36:764
2.8998;-13.0258;10.9349;1.9195;-9.2472;-2.641;0.969;-4.1102;13.2896;2.9144;-1.8341;-0.6309;0.0;11.09;-1.67;28.03;130.0;66.44;-149.66;0.0;66.088;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;385627;2018-08-07 08:49:37:264
2.476;-15.1542;1.3605;2.6734;-9.1786;-2.1857;-1.2053;-6.6375;4.8238;-2.4737;1.7515;0.5132;0.0;2.48;3.82;28.3;117.04;70.59;-125.03;0.0;63.786;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;386127;2018-08-07 08:49:37:764
3.97;-11.4887;8.7801;2.5358;-9.1548;-2.4352;0.7075;-6.2999;11.3759;2.5725;-2.8706;-0.3646;0.0;-16.53;-2.77;23.12;178.89;65.38;-138.31;0.0;64.418;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;386627;2018-08-07 08:49:38:264
2.0307;-17.3162;-5.032;1.6198;-9.5532;-1.511;3.6786;-7.1778;4.4049;-1.9208;-0.8914;0.7539;0.0;11.71;14.29;23.32;89.26;77.84;-123.47;0.0;67.015;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;387127;2018-08-07 08:49:38:764
3.6995;-12.2764;5.275;1.4423;-9.3182;-2.6948;2.0376;-2.2783;8.0619;2.7014;-2.55;-0.3987;0.0;11.33;0.85;29.51;129.92;67.56;-156.85;0.0;65.361;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;387627;2018-08-07 08:49:39:264
2.8759;-17.8549;-7.6226;2.2125;-9.352;-1.9532;1.4544;-8.5318;-1.1528;-1.8569;0.4732;1.3419;0.0;22.45;13.41;22.45;73.66;72.8;-125.04;0.0;66.117;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;388127;2018-08-07 08:49:39:764
8.495;-5.3428;10.7888;1.1869;-9.3443;-2.7288;7.1212;4.675;13.2011;2.1134;-3.3106;-0.3188;0.0;4.39;-3.67;28.75;145.59;68.98;-158.26;0.0;68.961;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;388627;2018-08-07 08:49:40:264
2.8926;-16.0329;-5.8126;1.9588;-9.3942;-2.0206;2.6288;-6.6032;0.1529;-1.7802;-0.8477;1.0021;0.0;20.67;10.53;24.15;83.23;74.05;-129.76;0.0;66.817;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;389127;2018-08-07 08:49:40:764
6.7066;-9.1448;11.5095;1.0408;-9.4541;-2.3889;6.3178;-0.6614;12.1857;2.8388;-3.3894;-0.8674;0.0;6.77;-2.05;29.89;143.36;71.61;-157.69;0.0;69.515;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;389627;2018-08-07 08:49:41:264
2.6149;-16.9762;-6.933;1.6844;-9.3784;-2.3194;1.123;-7.1518;-5.6753;-1.6087;-1.6935;0.983;0.0;22.88;3.0;21.35;90.74;73.64;-137.67;0.0;65.141;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;390127;2018-08-07 08:49:41:764
6.4839;-13.1838;5.5096;1.0437;-9.4443;-2.4261;5.494;-2.3743;10.4887;2.9421;-2.8717;-0.9654;0.0;12.91;-0.21;25.42;128.2;74.38;-156.72;0.0;69.758;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;390627;2018-08-07 08:49:42:264
2.1528;-16.2196;-3.2364;1.992;-9.4513;-1.6957;1.0108;-6.2798;0.0894;-1.9187;-0.3215;1.0511;0.0;22.03;12.46;19.1;68.86;74.82;-123.32;0.0;64.438;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;391127;2018-08-07 08:49:42:764
0.6947;-5.7498;8.6388;1.725;-9.1327;-3.1285;-0.5379;3.4521;11.9996;1.1706;-1.0959;-0.1217;0.0;5.66;-1.07;27.47;137.1;68.64;-151.13;0.0;72.487;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;391627;2018-08-07 08:49:43:264
4.7864;-13.2364;2.22;2.5563;-9.4272;-0.874;0.4427;-2.5433;2.965;-3.1842;0.4967;1.6807;0.0;19.41;16.08;21.69;43.21;72.57;-90.98;0.0;66.468;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;392127;2018-08-07 08:49:43:764
-1.2015;-13.0904;-6.2052;1.2722;-9.1643;-3.2506;-2.519;-1.4279;-0.5393;-0.8023;0.7044;-0.0621;0.0;8.6;-0.11;29.35;139.48;69.15;-158.63;0.0;64.621;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;392627;2018-08-07 08:49:44:264
-5.6475;-16.7751;-1.6467;2.6373;-9.4397;0.3269;-8.0416;-7.0826;-2.1161;-2.3618;-1.1289;0.1286;0.0;20.24;22.47;20.6;21.15;73.5;-68.81;0.0;72.312;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;393127;2018-08-07 08:49:44:764
7.9539;-4.3659;12.8095;0.4482;-9.1571;-3.481;2.839;10.435;12.4611;1.2132;-1.9556;-0.3156;0.0;12.53;1.74;30.56;147.49;69.03;-172.66;0.0;63.896;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;393627;2018-08-07 08:49:45:264
-0.2294;-16.5405;-6.5787;2.5885;-9.4569;0.1909;-2.7743;-6.2223;-7.3414;-2.381;0.7907;0.0924;0.0;20.29;18.84;18.55;19.16;73.82;-73.83;0.0;71.338;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;394127;2018-08-07 08:49:45:764
1.8152;-25.4253;2.0021;1.1523;-9.1327;-3.3817;1.6825;-4.8754;4.577;1.5168;-2.3913;-0.2858;0.0;4.85;-1.18;28.37;149.69;68.64;-161.18;0.0;65.127;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;394627;2018-08-07 08:49:46:264
-2.9037;-13.9308;-3.143;2.6053;-9.4541;0.0495;-5.3513;-4.3045;-3.2174;-3.6774;-0.363;0.2767;0.0;18.15;18.95;19.28;30.76;74.26;-79.4;0.0;72.777;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;395127;2018-08-07 08:49:46:764
-0.8519;-31.9926;-1.9771;1.0234;-9.2247;-3.1666;-3.4923;-20.2081;3.0658;1.0609;-3.9093;-0.486;0.0;8.33;-2.3;28.52;145.8;70.16;-162.09;0.0;65.671;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;395627;2018-08-07 08:49:47:264
-1.5319;-14.5916;-3.1143;2.8664;-9.3663;0.4767;-4.7758;-4.9552;-3.2942;-2.9828;0.7875;-0.0876;0.0;21.65;20.83;20.79;22.28;72.35;-73.62;0.0;74.262;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;396127;2018-08-07 08:49:47:764
-5.9156;-22.9808;5.6676;0.8405;-9.1385;-3.4571;-7.854;-14.5352;6.125;-0.1269;-2.7513;-0.6405;0.0;10.01;-6.96;27.2;147.0;68.73;-166.33;0.0;65.637;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;396627;2018-08-07 08:49:48:264
1.0706;-13.4136;1.5376;2.4498;-9.4827;-0.4973;0.6804;-3.9971;3.9131;-3.7147;-0.4333;1.2344;0.0;21.4;12.51;21.41;37.54;74.83;-89.0;0.0;71.66;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;397127;2018-08-07 08:49:48:764
-3.8471;-17.2132;-3.6075;1.2489;-9.0291;-3.6176;-5.6658;-7.2033;1.1494;0.0084;-0.2703;-0.2112;0.0;11.34;-6.24;27.3;139.56;67.03;-160.95;0.0;67.596;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;397627;2018-08-07 08:49:49:264
-2.2549;-13.3394;-1.2612;2.4851;-9.4849;-0.1747;-5.2757;-3.6849;-1.1036;-3.5229;-0.199;0.3268;0.0;23.35;12.4;19.59;27.35;75.02;-83.33;0.0;64.729;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;398127;2018-08-07 08:49:49:764
2.2318;-1.9286;8.3827;0.9579;-9.0629;-3.6218;0.3877;5.2767;12.6718;0.214;-0.477;-0.1601;0.0;11.94;-5.36;24.14;138.83;67.63;-164.84;0.0;66.603;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;398627;2018-08-07 08:49:50:264
0.0938;-12.7217;1.3653;2.5529;-9.4679;-0.1094;-5.8893;-3.2902;-1.4567;-3.6667;0.2953;1.2375;0.0;23.9;16.43;16.72;20.85;73.94;-81.76;0.0;63.404;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;399127;2018-08-07 08:49:50:764
2.2558;-2.7259;1.7938;1.2062;-9.1053;-3.4364;1.0271;6.6459;5.2465;0.6039;0.3773;-0.2783;0.0;12.58;-2.22;27.25;135.16;67.73;-162.02;0.0;66.67;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;399627;2018-08-07 08:49:51:264
3.721;-16.732;3.0077;2.2453;-9.4222;-1.5332;-0.4155;-5.909;5.4659;-3.0617;-0.0701;1.6711;0.0;16.47;12.31;23.12;55.43;73.9;-102.26;0.0;64.382;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;400127;2018-08-07 08:49:51:764
3.5343;-8.8551;5.8616;1.5984;-9.1024;-3.2804;2.5627;-1.0077;8.9087;1.8886;-1.1343;-0.7066;0.0;8.05;-2.91;29.85;140.35;66.84;-156.19;0.0;69.456;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;400627;2018-08-07 08:49:52:264
5.2102;-15.4918;0.6494;1.951;-9.412;-1.9437;3.1986;-5.4886;2.6747;-2.3575;-0.5505;0.7592;0.0;17.54;8.04;26.16;75.96;75.24;-116.22;0.0;63.5;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;401127;2018-08-07 08:49:52:764
3.5319;-18.9346;6.7379;1.0561;-9.2462;-3.0924;2.5312;-7.7694;11.3531;2.6801;-1.9854;-0.9686;0.0;10.26;-2.07;30.92;142.38;70.54;-161.14;0.0;66.799;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;401627;2018-08-07 08:49:53:264
3.2709;-17.0744;-2.9204;1.7823;-9.3979;-2.1619;5.5392;-7.8016;1.1357;-2.1456;-0.1808;0.5526;0.0;24.26;6.43;26.2;75.53;75.37;-125.63;0.0;63.843;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;402127;2018-08-07 08:49:53:764
7.0537;-14.8765;2.2463;1.2136;-9.2555;-3.0056;5.5936;-5.5311;4.4957;2.3648;-1.6999;-1.3159;0.0;15.08;-8.82;24.53;130.04;70.7;-158.01;0.0;67.348;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;402627;2018-08-07 08:49:54:264
9.1199;-18.5228;-1.0984;1.9127;-9.2943;-2.4754;7.4026;-8.8573;2.4674;-2.0508;-0.7433;1.0107;0.0;20.49;3.41;17.13;70.68;73.16;-126.93;0.0;62.443;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;403127;2018-08-07 08:49:54:764
1.4106;-0.394;7.9756;1.2456;-9.1688;-3.2483;0.8629;6.1829;12.1116;1.8801;-1.1715;-0.0024;0.0;10.66;-3.69;27.37;136.9;69.22;-159.02;0.0;68.301;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;403627;2018-08-07 08:49:55:264
10.7097;-15.9395;2.5145;1.9845;-9.4354;-1.7904;9.6644;-6.3151;5.9854;-2.5642;0.6256;1.4048;0.0;20.43;10.23;24.12;70.17;74.74;-113.28;0.0;66.238;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;404127;2018-08-07 08:49:55:764
2.8447;-12.2333;12.6228;1.0841;-9.2643;-3.028;1.868;-1.9096;15.415;2.6684;-2.5159;-1.2573;0.0;9.57;-4.11;27.14;140.1;70.85;-160.3;0.0;71.41;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;404627;2018-08-07 08:49:56:264
7.274;-20.7351;-6.9211;1.7844;-9.3777;-2.246;5.9747;-12.614;-0.6953;-1.5607;-0.5026;1.8959;0.0;22.45;8.69;22.02;77.64;73.21;-125.21;0.0;66.87;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;405127;2018-08-07 08:49:56:764
4.0E-4;0.2453;8.4018;1.0311;-9.2079;-3.2127;-0.9893;12.3932;8.1511;1.2345;-0.0946;-0.5372;0.0;9.7;-4.44;25.72;141.23;69.88;-162.21;0.0;73.295;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;405627;2018-08-07 08:49:57:264
6.1727;-16.3202;-5.2691;1.9493;-9.3457;-2.2424;4.297;-6.6158;-2.6045;-2.3309;0.1558;1.0011;0.0;18.26;6.08;21.97;79.83;73.92;-124.71;0.0;66.29;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;406127;2018-08-07 08:49:57:764
5.4305;-8.3858;9.0291;0.995;-9.3317;-2.846;2.7815;4.2339;12.4089;2.9507;-3.1966;-0.6022;0.0;8.7;-0.77;25.72;141.1;69.9;-161.48;0.0;72.405;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;406627;2018-08-07 08:49:58:264
3.5175;-17.4239;-2.6642;1.4579;-9.3289;-2.6488;0.8612;-7.4381;1.8673;-1.271;-0.5409;1.7723;0.0;25.62;8.49;17.9;85.55;72.23;-144.87;0.0;69.645;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;407127;2018-08-07 08:49:58:764
3.9293;-7.4928;10.5183;1.0637;-9.3769;-2.6668;2.4642;2.6378;13.7814;2.7738;-1.93;-0.9665;0.0;27.93;7.53;11.05;87.67;70.88;-161.37;0.0;71.402;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;407627;2018-08-07 08:49:59:264
0.769;-14.3354;17.586;1.4677;-9.3032;-2.7326;0.6634;-4.7423;18.7248;-0.9525;-0.1713;1.8554;0.0;28.29;2.67;15.26;79.77;72.42;-137.0;0.0;71.175;12.931791;77.684105;787.21;880.2770996;5.29;4.288;94.5;12 / 21;408127;2018-08-07 08:49:59:764
